# HDF: fcm_201403_060  
# /archive/messung/kmc/daten/2014/1Q/pilatus_201403_0958.tif
# Energy (eV)=8800 Distance (mm)=4.5326  Normalization factor =0.00050354436  Center=(499.5,536.2)  Binsize (nm-1)=0.0017
# Normalized by solid angle (1/distance^2), time (PilatusAcqTime_GRAL) and intensity (K4norm_mean)
# Detector quantum efficiency = 95.72% Monitor sensitivity (ph/s/A) = 4.538e+16 Sample thickness (mm) =1 Direct beam(photons * sr) = 0.5261
# q(nm-1)	I_norm	err_pois	err_stdv
0	0	936.8604	100.09051
0.0017	153.08969	502.69343	196.27041
0.0034	278.69674	374.38528	183.69181
0.0051	81.401823	299.59234	81.529308
0.0068	107.10061	257.66742	82.033646
0.0085	37.318161	227.29713	43.24138
0.0102	0	216.04517	1.7130267
0.0119	0	213.79821	4.9758263
0.0136	100.96541	209.21218	63.930945
0.0153	98.466722	202.50125	61.070817
0.017	21.736813	195.036	28.916602
0.0187	22.133934	189.0995	28.094554
0.0204	72.655486	182.2023	47.259882
0.0221	223.91624	172.89808	210.65868
0.0238	4663.6745	299.82369	2215.7239
0.0255	38708.759	955.92025	5680.5256
0.0272	121306.87	1796.0374	6413.6131
0.0289	156242.61	1707.2096	3117.2136
0.0306	148897.8	1431.8752	2317.4027
0.0323	132012.85	1259.6179	1936.6729
0.034	123014.91	1176.0224	1632.1447
0.0357	113467.07	1103.02	1589.7935
0.0374	101039.81	1010.6211	1511.0848
0.0391	93021.483	939.93678	1361.6069
0.0408	84310.656	870.55823	1250.9287
0.0425	74820.798	801.06782	1166.0239
0.0442	66598.596	744.82529	1070.4602
0.0459	58711.239	683.29551	1075.4375
0.0476	49801.168	613.42236	906.2124
0.0493	43151.929	560.5603	855.37057
0.051	36544.043	503.84203	743.5157
0.0527	30819.774	455.70238	676.61026
0.0544	25864.437	407.53163	618.22168
0.0561	21620.879	368.52235	515.20368
0.0578	17023.123	321.4343	449.19312
0.0595	13882.017	286.3336	391.73285
0.0612	10987.465	248.96111	340.41555
0.0629	8564.1605	218.76049	278.8671
0.0646	6266.6144	184.17078	227.83512
0.0663	5267.4615	167.93424	201.48515
0.068	3962.8607	145.43076	172.78493
0.0697	2929.4749	125.8161	141.49075
0.0714	2515.6089	117.89715	127.65345
0.0731	2037.6511	108.44088	109.75854
0.0748	1912.4488	105.60644	105.41677
0.0765	2036.4331	105.86448	99.489899
0.0782	1967.3541	104.36449	110.55557
0.0799	2332.6921	109.66472	119.02563
0.0816	2609.7338	111.23062	117.08176
0.0833	3069.2746	117.29432	125.72991
0.085	3581.2231	124.11685	138.23137
0.0867	3725.3419	124.921	141.94833
0.0884	3996.264	127.51931	144.97314
0.0901	4668.0836	135.69708	160.77025
0.0918	4837.4031	135.24563	152.41848
0.0935	4996.8284	136.90954	155.6424
0.0952	5154.7546	137.00714	156.70447
0.0969	5225.8207	136.26065	156.67584
