# HDF: fcm_201510_517  
# /messung/kmc/daten/2015/4Q/pilatus_201510_6693.tif
# Energy (eV)=8000	Distance (mm)=4541.2	Normalization (s A)=0.59719333	Center=(465.691,543.077)	Binsize (nm-1)=0.005
# Normalized by solid angle (1/distance^2), time (PilatusAcqTime_GRAL) and intensity (K4norm_mean)
# q(nm-1)	I_norm	err_pois	err_stdv
0.025	603.33992	7.3142399	54.93709
0.03	579.45705	2.3848508	9.8799192
0.035	431.907	1.3089545	5.5312423
0.04	295.44488	0.95532911	4.630392
0.045	204.62078	0.7263218	3.1142288
0.05	139.13464	0.53378936	1.7661447
0.055	93.141512	0.39723806	0.85197448
0.06	64.589391	0.31295099	0.45505331
0.065	47.055874	0.25502899	0.34471681
0.07	34.499675	0.20831854	0.26180437
0.075	25.119078	0.16991097	0.22482119
0.08	18.349993	0.1396584	0.1748056
0.085	14.290263	0.11924694	0.14697039
0.09	11.753909	0.10466324	0.12777472
0.095	10.544464	0.096456659	0.11540076
0.1	10.078154	0.091850229	0.10875773
0.105	9.8473451	0.088115334	0.10532916
0.11	10.017095	0.086930676	0.10342561
0.115	9.9494518	0.085327149	0.09985663
0.12	9.8444714	0.08557151	0.098979592
0.125	9.2909373	0.082877269	0.097769221
0.13	8.7330108	0.080135133	0.094667627
0.135	8.0526463	0.076342718	0.087716389
0.14	7.2441212	0.071279398	0.085644645
0.145	6.2879211	0.064123929	0.078022717
0.15	5.5112236	0.058300758	0.07069413
0.155	4.936293	0.05388619	0.063077492
0.16	4.3273691	0.049396891	0.058055867
0.165	3.7285449	0.045167541	0.053663568
0.17	3.4058926	0.042735449	0.050674938
0.175	3.0544155	0.0397953	0.046220418
0.18	2.8602964	0.038307955	0.043815839
0.185	2.7157942	0.037545183	0.043887913
0.19	2.533801	0.03664484	0.041591107
0.195	2.4499937	0.036631503	0.041066423
0.2	2.2374223	0.03508273	0.039558615
0.205	2.1871444	0.03482579	0.038976432
0.21	2.0638688	0.033353953	0.037029743
0.215	1.913586	0.031639658	0.034507406
0.22	1.7629179	0.030021977	0.032173565
0.225	1.6451278	0.028939541	0.031031272
0.23	1.5258502	0.027848587	0.029110927
0.235	1.436173	0.026947727	0.027173364
0.24	1.3062032	0.025950887	0.026071667
0.245	1.2421758	0.025318747	0.024787998
0.25	1.1678711	0.024700173	0.023848368
0.255	1.1016042	0.02399794	0.02265091
0.26	1.0531254	0.02356756	0.02174651
0.265	0.98019875	0.022964566	0.020916187
0.27	0.97367171	0.022692198	0.020546901
0.275	0.95342936	0.022329034	0.019862446
0.28	0.91669864	0.021989041	0.019507086
