2.000000000000000042e-02 5.836313854230493234e+02 4.141027144546004024e+01
2.500000000000000139e-02 5.504856228090119430e+02 6.867845424681368272e+00
2.999999999999999889e-02 3.977795598492000977e+02 3.712726757573177938e+00
3.500000000000000333e-02 2.202122019134813513e+02 2.396476810245852906e+00
4.000000000000000083e-02 1.129842283012286543e+02 1.273144959390126063e+00
4.499999999999999833e-02 6.890359015221460481e+01 5.805717265202109401e-01
5.000000000000000278e-02 6.094543144226663145e+01 3.717397735941358472e-01
5.500000000000000028e-02 6.160251392363473855e+01 3.379376733886464423e-01
5.999999999999999778e-02 6.058251447485327645e+01 3.165548257411915922e-01
6.500000000000000222e-02 5.443274104349314513e+01 2.984069029935424999e-01
7.000000000000000666e-02 4.432375465980108231e+01 2.771630951777683816e-01
7.499999999999999722e-02 3.410141677464872600e+01 2.416774589010210195e-01
8.000000000000000167e-02 2.604988469936991891e+01 2.041226928735994928e-01
8.500000000000000611e-02 2.094302268200166139e+01 1.700759104741513539e-01
8.999999999999999667e-02 1.807310374151949972e+01 1.428701404902297800e-01
9.500000000000000111e-02 1.647189073512176805e+01 1.311056838843905614e-01
1.000000000000000056e-01 1.518471577416193519e+01 1.230992676226629889e-01
1.049999999999999961e-01 1.360746276479960315e+01 1.121839996646549487e-01
1.100000000000000006e-01 1.187207716943868263e+01 1.006631550628317856e-01
1.150000000000000050e-01 1.024758823896014270e+01 8.984536867947665040e-02
1.199999999999999956e-01 8.927453313560915760e+00 8.251944235755657997e-02
1.250000000000000000e-01 7.957129064646225380e+00 7.445204884155803837e-02
1.300000000000000044e-01 7.276636767592135513e+00 7.017968558284644331e-02
1.350000000000000089e-01 6.666270670196220216e+00 6.464964170370730845e-02
1.400000000000000133e-01 6.127682730854687065e+00 6.139493479068666021e-02
1.449999999999999900e-01 5.512568195968302831e+00 5.602101606636715470e-02
1.499999999999999944e-01 5.079520314403637826e+00 5.280128126345800393e-02
1.549999999999999989e-01 4.628320597062017150e+00 4.994989452405932534e-02
1.600000000000000033e-01 4.218552034013218766e+00 4.590546993692028871e-02
1.650000000000000078e-01 3.891961273430986967e+00 4.316750164478450058e-02
1.700000000000000122e-01 3.551063817676670009e+00 4.313987282918765875e-02
1.749999999999999889e-01 3.296964093656498562e+00 4.106175159719719497e-02
1.799999999999999933e-01 3.100127593356636346e+00 3.986567148703369645e-02
1.849999999999999978e-01 2.873487387484652711e+00 3.776377695193616768e-02
1.900000000000000022e-01 2.696510218087140753e+00 3.532454958934736627e-02
1.950000000000000067e-01 2.492391145944272690e+00 3.325676394066742064e-02
2.000000000000000111e-01 2.299616982948234245e+00 3.121336872224654210e-02
2.049999999999999878e-01 2.094955602659488214e+00 2.993387744220605065e-02
2.099999999999999922e-01 2.007494541740564742e+00 2.902240326825761968e-02
2.149999999999999967e-01 1.851802177391170590e+00 2.742503163087024395e-02
2.200000000000000011e-01 1.703160903271615734e+00 2.591005377574027643e-02
2.250000000000000056e-01 1.584933390136479936e+00 2.452810995948021683e-02
2.300000000000000100e-01 1.504235411061481287e+00 2.380696553097973178e-02
2.349999999999999867e-01 1.399719624064179602e+00 2.265581406898979633e-02
2.399999999999999911e-01 1.339418333819612172e+00 2.138996464629881050e-02
2.449999999999999956e-01 1.248997514107484275e+00 2.045598206775273847e-02
2.500000000000000000e-01 1.171722445631749876e+00 1.958352739627636230e-02
2.550000000000000044e-01 1.099835005626385920e+00 1.902235090595381234e-02
2.600000000000000089e-01 1.019675751682479037e+00 1.799948645969125932e-02
2.650000000000000133e-01 9.599126679747581603e-01 1.735190038185476999e-02
2.700000000000000178e-01 9.151277646970322754e-01 1.678153062990949199e-02
2.750000000000000222e-01 8.772470480429069850e-01 1.629521699050273664e-02
2.800000000000000266e-01 8.180276396840748809e-01 1.557338613180108897e-02
2.849999999999999756e-01 7.965205934293434487e-01 1.511574321097508382e-02
2.899999999999999800e-01 7.747912116781362490e-01 1.469772277629372362e-02
2.949999999999999845e-01 7.561721224860894486e-01 1.464261553743120663e-02
2.999999999999999889e-01 7.261403297358617337e-01 1.422506466626657744e-02
3.049999999999999933e-01 7.043253799341661070e-01 1.383615198368003119e-02
3.099999999999999978e-01 6.922064453036338438e-01 1.391327449115776181e-02
3.150000000000000022e-01 6.865366072739115255e-01 1.413473450625752671e-02
3.200000000000000067e-01 6.888467089124433729e-01 1.418393919970894167e-02
3.250000000000000111e-01 6.575854234962712486e-01 1.367572061082645077e-02
3.300000000000000155e-01 6.678973400512261405e-01 1.345096327922466403e-02
3.350000000000000200e-01 6.466754263415935844e-01 1.309024845155694165e-02
3.400000000000000244e-01 6.537159561067990010e-01 1.300053919029441236e-02
3.449999999999999734e-01 6.846389294952547333e-01 1.305932467670465127e-02
3.499999999999999778e-01 6.993355132500058691e-01 1.317659910790663393e-02
3.549999999999999822e-01 7.075542891407253787e-01 1.303865728167812911e-02
3.599999999999999867e-01 7.019023190400031087e-01 1.282885762246118062e-02
3.649999999999999911e-01 7.111156644035077079e-01 1.280569673201298678e-02
3.699999999999999956e-01 7.195302803392569224e-01 1.285257010860673885e-02
3.750000000000000000e-01 7.418544425449890012e-01 1.291525495229295731e-02
3.800000000000000044e-01 7.829874522916473456e-01 1.320966750568824781e-02
3.850000000000000089e-01 7.773152570153549767e-01 1.294305207529489188e-02
3.900000000000000133e-01 7.964875448324332252e-01 1.313970678473928150e-02
3.950000000000000178e-01 7.935394779822153577e-01 1.281472498637582086e-02
4.000000000000000222e-01 8.121794995238030834e-01 1.292858423874728574e-02
4.050000000000000266e-01 8.439388239952700932e-01 1.302460997791859976e-02
4.099999999999999756e-01 8.633246312066525929e-01 1.331100129268573094e-02
4.149999999999999800e-01 8.972580913344977427e-01 1.378182405053353030e-02
4.199999999999999845e-01 8.933326629114554107e-01 1.369345747691723576e-02
4.249999999999999889e-01 9.144990870368318037e-01 1.389327891140366977e-02
4.299999999999999933e-01 9.160172009727984843e-01 1.376263559200498372e-02
4.349999999999999978e-01 9.542318923209512915e-01 1.365602345848811010e-02
4.400000000000000022e-01 9.661204296717386120e-01 1.358737242373339940e-02
4.450000000000000067e-01 9.869575464512957419e-01 1.368404970585664245e-02
4.500000000000000111e-01 9.677894533794640930e-01 2.396009520266425413e-02
4.550000000000000155e-01 9.732816585942625220e-01 2.415345025952347555e-02
4.600000000000000200e-01 9.552227671534474496e-01 2.330684853088415415e-02
4.650000000000000244e-01 9.741817552901473887e-01 2.416121242657807283e-02
4.699999999999999734e-01 1.058197878076847065e+00 2.504774473553507408e-02
4.749999999999999778e-01 1.066491438892234189e+00 2.484881193228222554e-02
4.799999999999999822e-01 1.075476881516974181e+00 2.464180018164363606e-02
4.849999999999999867e-01 1.097560509022671438e+00 2.473459583983982774e-02
4.899999999999999911e-01 1.150927557853077099e+00 2.556180159131611271e-02
4.949999999999999956e-01 1.155154110261378930e+00 2.595180957709126990e-02
5.000000000000000000e-01 1.154138682448243802e+00 2.518060890985538910e-02
5.050000000000000044e-01 1.204524167529415157e+00 2.553077232851536441e-02
5.100000000000000089e-01 1.209246659476015839e+00 2.508641501264787313e-02
5.150000000000000133e-01 1.174624404929262900e+00 2.455382703196548264e-02
5.200000000000000178e-01 1.240134577410462846e+00 2.527783319903867398e-02
5.250000000000000222e-01 1.225089557116893380e+00 2.516711689989055770e-02
5.300000000000000266e-01 1.270158534683488272e+00 2.706000577594390097e-02
5.350000000000000311e-01 1.288296830995388831e+00 2.564756409679594396e-02
5.400000000000000355e-01 1.305328913607860075e+00 2.551266759833126577e-02
5.450000000000000400e-01 1.341032626834787189e+00 2.586024118044289583e-02
5.500000000000000444e-01 1.344245219948045023e+00 2.591591270128824551e-02
5.550000000000000488e-01 1.379278187536720601e+00 2.587504384280430586e-02
5.600000000000000533e-01 1.405758925337622145e+00 2.667090092879495847e-02
5.649999999999999467e-01 1.365454292483233134e+00 2.565732502186710007e-02
5.699999999999999512e-01 1.405859518826883647e+00 2.608777547140894021e-02
5.749999999999999556e-01 1.402404515334393809e+00 2.687948766508658702e-02
5.799999999999999600e-01 1.444584655579812082e+00 2.700485400560875826e-02
5.849999999999999645e-01 1.461936612900837096e+00 2.695236025301907257e-02
5.899999999999999689e-01 1.438644237664685299e+00 2.708624924317888996e-02
5.949999999999999734e-01 1.497115330910085085e+00 2.799043051724090306e-02
5.999999999999999778e-01 1.532746509832711324e+00 2.827170680117433582e-02
6.049999999999999822e-01 1.543334630165926535e+00 2.767855608546070795e-02
6.099999999999999867e-01 1.537232885049043318e+00 2.827814887535890290e-02
6.149999999999999911e-01 1.544004798886356333e+00 2.817884243731029470e-02
6.199999999999999956e-01 1.586294710859107449e+00 2.891460618958820866e-02
6.250000000000000000e-01 1.581154163280126923e+00 2.855443849143050189e-02
6.300000000000000044e-01 1.556042713705315661e+00 2.734320004939886153e-02
6.350000000000000089e-01 1.620745987942360467e+00 2.684351683890824625e-02
6.400000000000000133e-01 1.656124004835442642e+00 2.693592858451768560e-02
6.450000000000000178e-01 1.641351079965381432e+00 2.715371873347648124e-02
6.500000000000000222e-01 1.663528692628929218e+00 2.682123312581259633e-02
6.550000000000000266e-01 1.670682421170008647e+00 2.628216268669812672e-02
6.600000000000000311e-01 1.713252243180397372e+00 2.636124448380353785e-02
6.650000000000000355e-01 1.725439474821008456e+00 2.690392223271540970e-02
6.700000000000000400e-01 1.741940583249285801e+00 2.714730235835851116e-02
6.750000000000000444e-01 1.735246920447415020e+00 2.794061313887280865e-02
6.800000000000000488e-01 1.697370639598396513e+00 2.685658717439254328e-02
6.850000000000000533e-01 1.764606897754824599e+00 2.712982699307073253e-02
6.899999999999999467e-01 1.776887852317912353e+00 2.728137229092602450e-02
6.949999999999999512e-01 1.749130133142380528e+00 2.666990233649280118e-02
6.999999999999999556e-01 1.767860976504164849e+00 2.600428392426331822e-02
7.049999999999999600e-01 1.786247976844260510e+00 2.706946460586482153e-02
7.099999999999999645e-01 1.791233857999970924e+00 2.668615096470350681e-02
7.149999999999999689e-01 1.798217395783670902e+00 2.610345242650548639e-02
7.199999999999999734e-01 1.775967196368747780e+00 2.534820930621576110e-02
7.249999999999999778e-01 1.813267975467157900e+00 2.590953985724227249e-02
7.299999999999999822e-01 1.828501280758876080e+00 2.575361050841338054e-02
7.349999999999999867e-01 1.834929613809873628e+00 2.637257777217399610e-02
7.399999999999999911e-01 1.845119031481270877e+00 2.659438746493727329e-02
7.449999999999999956e-01 1.786668182806702587e+00 2.593113913601317877e-02
7.500000000000000000e-01 1.792452623121691735e+00 2.629048236615670955e-02
7.550000000000000044e-01 1.859880837571497025e+00 2.659975961879810016e-02
7.600000000000000089e-01 1.840508514039139953e+00 2.534038053137630669e-02
7.650000000000000133e-01 1.831816303009009772e+00 2.583720485182539398e-02
7.700000000000000178e-01 1.815229338719460017e+00 2.579940204932802336e-02
7.750000000000000222e-01 1.846626779984551270e+00 2.590982779168234107e-02
7.800000000000000266e-01 1.842282169211114873e+00 2.510983210702764576e-02
7.850000000000000311e-01 1.812669816580281701e+00 2.516416465405607594e-02
7.900000000000000355e-01 1.822426021414712993e+00 2.491275330786520137e-02
7.950000000000000400e-01 1.844232361236507467e+00 2.494424725174772955e-02
8.000000000000000444e-01 1.790541923743543373e+00 2.472356254873661618e-02
8.050000000000000488e-01 1.830462171987505826e+00 2.477180074568570076e-02
8.100000000000000533e-01 1.834426751257715038e+00 2.484069260064896909e-02
8.149999999999999467e-01 1.830620562153079334e+00 2.462931620445441006e-02
8.199999999999999512e-01 1.806718856803141815e+00 2.449041484736616189e-02
8.249999999999999556e-01 1.820071305102211712e+00 2.507163175570409699e-02
8.299999999999999600e-01 1.818391005723190901e+00 2.455561390380028158e-02
8.349999999999999645e-01 1.765755069114008480e+00 2.420177656755804346e-02
8.399999999999999689e-01 1.754912265786083170e+00 2.328692860744492610e-02
8.449999999999999734e-01 1.788479180295859283e+00 2.336105258257958547e-02
8.499999999999999778e-01 1.808546165332527877e+00 2.343900991440358086e-02
8.549999999999999822e-01 1.814750864057033786e+00 2.359243963565259630e-02
8.599999999999999867e-01 1.818533242189758870e+00 2.414211225091629498e-02
8.649999999999999911e-01 1.795203786871798712e+00 2.426376900984542062e-02
8.699999999999999956e-01 1.809343046185416526e+00 2.395899905880316538e-02
8.750000000000000000e-01 1.768821125100573655e+00 2.329859808156416190e-02
8.800000000000000044e-01 1.749606929498416452e+00 2.295656133712789884e-02
8.850000000000000089e-01 1.737614905869813597e+00 2.273260078983144888e-02
8.900000000000000133e-01 1.754334561258337422e+00 2.286203597440832416e-02
8.950000000000000178e-01 1.766481041521911877e+00 2.353010418949672694e-02
9.000000000000000222e-01 1.763656976337981019e+00 2.286732054165440883e-02
9.050000000000000266e-01 1.773182151808389007e+00 2.228906269727066666e-02
9.100000000000000311e-01 1.734170391792262178e+00 2.249372534343374586e-02
9.150000000000000355e-01 1.773574351032944696e+00 2.320255752285670103e-02
9.200000000000000400e-01 1.791163578919881871e+00 2.271108437743855901e-02
9.250000000000000444e-01 1.762266342152490672e+00 2.248198454129292714e-02
9.300000000000000488e-01 1.747482875420416137e+00 2.227200166387296315e-02
9.350000000000000533e-01 1.745533470101144236e+00 2.244324293615854518e-02
9.399999999999999467e-01 1.743408943999471550e+00 2.274966392111214125e-02
9.449999999999999512e-01 1.735297374533270043e+00 2.242949393552771606e-02
9.499999999999999556e-01 1.715289077773183068e+00 2.233225705904650152e-02
9.549999999999999600e-01 1.731884433594683914e+00 2.232705168688320016e-02
9.599999999999999645e-01 1.713174831298150291e+00 2.205138356864671731e-02
9.649999999999999689e-01 1.737694520529197817e+00 2.253630502549417575e-02
9.699999999999999734e-01 1.737775026788851873e+00 2.254048663075946743e-02
9.749999999999999778e-01 1.724956542157233486e+00 2.201530575043600391e-02
9.799999999999999822e-01 1.702407813993156660e+00 2.153589490772655352e-02
9.849999999999999867e-01 1.697311951321814671e+00 2.123570201289277579e-02
9.899999999999999911e-01 1.703618921841972389e+00 2.160924214168500820e-02
9.949999999999999956e-01 1.718924184520169707e+00 2.144710201027094643e-02
1.000000000000000000e+00 1.736119849558608985e+00 2.117407670012825052e-02
1.004999999999999893e+00 1.709379288949677278e+00 2.083446301054281413e-02
1.010000000000000009e+00 1.690492625328979148e+00 2.080623966623815560e-02
1.014999999999999902e+00 1.717752988895195454e+00 2.126376277126588651e-02
1.020000000000000018e+00 1.716280065249511377e+00 2.120255913298189562e-02
1.024999999999999911e+00 1.710641375355094640e+00 2.071493088260951271e-02
1.030000000000000027e+00 1.707074135122761183e+00 2.106512052480683655e-02
1.034999999999999920e+00 1.703150097441289645e+00 2.091676820485887170e-02
1.040000000000000036e+00 1.716408455688360313e+00 2.134187954219694122e-02
1.044999999999999929e+00 1.731532356382268212e+00 2.151876988889772635e-02
1.050000000000000044e+00 1.716113860469808516e+00 2.116988355650652881e-02
1.054999999999999938e+00 1.699584640409495639e+00 2.146745095078116464e-02
1.060000000000000053e+00 1.699582227844059767e+00 2.150048421630593523e-02
1.064999999999999947e+00 1.706864294376913671e+00 2.138331850038279261e-02
1.070000000000000062e+00 1.673992880524644011e+00 2.138131712001250379e-02
1.075000100000000014e+00 1.671117889231186426e+00 2.107511536383112338e-02
1.080000000000000071e+00 1.673985852616635350e+00 2.125629588124181360e-02
1.084999899999999906e+00 1.669624668567595949e+00 2.090827230322931871e-02
1.090000000000000080e+00 1.656899539728931225e+00 2.098021605346898216e-02
1.095000100000000032e+00 1.652380017961392999e+00 2.067365923059193145e-02
1.100000000000000089e+00 1.666983276544821813e+00 2.128293479941998842e-02
1.104999899999999924e+00 1.662317427438889217e+00 2.077244172236435496e-02
1.110000000000000098e+00 1.642713497624687102e+00 2.004456181435432249e-02
1.115000100000000050e+00 1.657009468797488339e+00 2.003564633612722051e-02
1.120000000000000107e+00 1.623301524103861970e+00 1.992313477361235333e-02
1.124999899999999942e+00 1.632703396501665960e+00 2.043095095197564395e-02
1.129999999999999893e+00 1.622289820033029795e+00 1.989355252560239679e-02
1.135000100000000067e+00 1.609394657778209892e+00 1.975818610134846831e-02
1.139999999999999902e+00 1.599325868378607129e+00 1.985026900379958242e-02
1.144999899999999959e+00 1.636908917633015825e+00 1.954289872679403767e-02
1.149999999999999911e+00 1.634928516092600148e+00 1.961857251298588720e-02
1.155000100000000085e+00 1.601223770670530344e+00 1.972403046842526042e-02
1.159999999999999920e+00 1.593893977299705611e+00 1.928923635215732887e-02
1.164999899999999977e+00 1.598226944822560114e+00 1.954917769057630886e-02
1.169999999999999929e+00 1.572893329439348564e+00 1.914034068051553850e-02
1.175000100000000103e+00 1.562343128341136644e+00 1.908482912324800662e-02
1.179999999999999938e+00 1.555868589417334302e+00 1.910331566813586526e-02
1.184999899999999995e+00 1.552996797395432838e+00 1.926179027349962311e-02
1.189999999999999947e+00 1.547848644990621914e+00 1.886744858594256724e-02
1.195000099999999899e+00 1.564082011102590153e+00 1.903013154457970299e-02
1.199999999999999956e+00 1.550296717096076859e+00 1.872787800418123164e-02
1.204999900000000013e+00 1.505548663179529623e+00 1.853953426530894483e-02
1.209999999999999964e+00 1.513239239977168582e+00 1.854191536250001521e-02
1.215000099999999916e+00 1.511007249819449560e+00 1.843964933602646600e-02
