# HDF: fcm_2015051_662  
# /messung/kmc/daten/2015/2Q/pilatus_2015051_0855.tif
# /messung/kmc/daten/2015/2Q/pilatus_2015051_0861.tif
# /messung/kmc/daten/2015/2Q/pilatus_2015051_0867.tif
# /messung/kmc/daten/2015/2Q/pilatus_2015051_0873.tif
# /messung/kmc/daten/2015/2Q/pilatus_2015051_0879.tif
# Energy (eV)=8000	Distance (mm)=2230.9	Normalization (s A)=9.3436211	Center=(470.984,570.125)	Binsize (nm-1)=0.01
# Normalized by solid angle (1/distance^2), time (PilatusAcqTime_GRAL) and intensity (K4norm_mean)
# q(nm-1)	I_norm	err_pois	err_stdv
0	0.0043534996	0.017857173	0.0057280248
0.01	0.0064831539	0.0088070183	0.0029217125
0.02	0.0044351635	0.0062243103	0.0017193857
0.03	0.0029112281	0.0050993322	0.002442527
0.04	0.097225637	0.0059306403	0.019834207
0.05	0.6737351	0.013942011	0.10278687
0.06	2.0207474	0.029788849	0.41437467
0.07	16.183209	0.085380348	0.59739483
0.08	19.826316	0.06354144	0.16182069
0.09	15.887318	0.047028256	0.06590004
0.1	12.309034	0.038582492	0.05184817
0.11	9.7183394	0.032233935	0.042497054
0.12	7.8567227	0.027538625	0.036820977
0.13	6.4528008	0.023861978	0.030825348
0.14	5.3110933	0.020761244	0.027761329
0.15	4.4627476	0.018547842	0.023480956
0.16	3.7903359	0.01701728	0.019745772
0.17	3.2383972	0.015604558	0.018772512
0.18	2.7947226	0.014331695	0.017328235
0.19	2.4026868	0.013113301	0.015713597
0.2	2.0770279	0.011942498	0.014665509
0.21	1.7879224	0.010549262	0.012963554
0.22	1.5727532	0.0095039302	0.011736119
0.23	1.3820496	0.0086058533	0.010629684
0.24	1.2245136	0.0078523429	0.0096172659
0.25	1.1011797	0.0072386984	0.0087712287
0.26	0.98538393	0.0066522783	0.008019247
0.27	0.89582779	0.0062276521	0.0074524185
0.28	0.81686763	0.0058027995	0.006971937
0.29	0.76017764	0.005493792	0.0065399645
0.3	0.7123048	0.0052082452	0.0062558118
0.31	0.67622665	0.0049626982	0.0059659263
0.32	0.65071345	0.0047877762	0.0056619309
0.33	0.64454402	0.0046938875	0.0054891396
0.34	0.64240919	0.0046007522	0.0053304731
0.35	0.63618515	0.0044815963	0.0053031195
0.36	0.65668278	0.0045136772	0.0052984221
0.37	0.66934842	0.0044771133	0.0052939072
0.38	0.68931928	0.0044759551	0.0053446946
0.39	0.70657053	0.0044687638	0.0053574757
0.4	0.73521968	0.0044916639	0.005300697
0.41	0.75976529	0.0045001884	0.0053153105
0.42	0.78184756	0.0045097688	0.0052641391
0.43	0.81186165	0.0045501645	0.0053080865
0.44	0.83748238	0.0045558552	0.0054201703
0.45	0.86481947	0.0045720391	0.0053468416
0.46	0.89562682	0.0046603035	0.0053669153
0.47	0.91562163	0.0047462163	0.0055471806
0.48	0.94751824	0.0048609426	0.0057070305
0.49	0.97868549	0.00493959	0.0057811913
0.5	1.0085179	0.0050054347	0.0058017462
0.51	1.0389568	0.0050258042	0.0058203802
0.52	1.0687695	0.0049768575	0.0057085515
0.53	1.099029	0.004954526	0.0057429445
0.54	1.1315624	0.0049464548	0.0058210229
0.55	1.1589636	0.0049328823	0.0058017545
0.56	1.1824447	0.0049156952	0.0057965679
0.57	1.2166923	0.0049333304	0.0057251753
0.58	1.2466725	0.0049397714	0.0057640018
0.59	1.2766413	0.0049521131	0.0058038684
0.6	1.3002439	0.0049433975	0.0058913418
