2.800000000000000058e-02 1.654253562499990710e+23 8.287005150525643555e+22
2.999999999999999889e-02 1.470203694999980170e+23 4.461348109933229375e+22
3.200000000000000067e-02 8.577376974999859180e+22 2.085290277288831615e+22
3.400000000000000244e-02 3.416271474999926614e+22 1.311228744438266410e+22
3.599999999999999728e-02 6.145716312499943585e+22 1.016922454014709622e+22
3.799999999999999906e-02 9.215344837499975788e+22 9.526314107352970691e+21
4.000000000000000083e-02 9.310203249999957774e+22 8.701397349766690505e+21
4.200000000000000261e-02 1.245412474999996856e+23 8.507108985036501680e+21
4.399999999999999745e-02 1.378875654999994364e+23 8.257300964798843847e+21
4.599999999999999922e-02 1.458850847999997940e+23 7.814596746893922927e+21
4.800000000000000100e-02 1.430804918499999094e+23 7.653926815550302847e+21
5.000000000000000278e-02 1.424916417342138451e+23 7.523620212116815872e+21
5.199999999999999761e-02 1.482348773492930820e+23 6.468904171366386762e+21
5.399999999999999939e-02 1.613822187105598109e+23 6.720491549175073210e+21
5.600000000000000117e-02 1.639174560763094447e+23 6.604948408449579876e+21
5.800000000000000294e-02 1.692168081871374542e+23 6.633404210596436509e+21
5.999999999999999778e-02 1.703604968286444239e+23 6.546410042826993697e+21
6.199999999999999956e-02 1.657520042569402113e+23 6.049922763481870762e+21
6.400000000000000133e-02 1.590067145807406249e+23 5.923841733255759921e+21
6.600000000000000311e-02 1.549904781257525219e+23 5.833152699387043906e+21
6.800000000000000488e-02 1.643466201164923242e+23 5.551225899495193575e+21
7.000000000000000666e-02 1.714000302669387205e+23 5.648471951159999857e+21
7.199999999999999456e-02 1.614999786000758038e+23 5.239855033812744405e+21
7.399999999999999634e-02 1.484966923737969291e+23 4.925216998777148146e+21
7.599999999999999811e-02 1.424165672600980874e+23 4.827356737971836420e+21
7.799999999999999989e-02 1.309133322172346422e+23 4.479740448902922895e+21
8.000000000000000167e-02 1.160150038601477034e+23 4.691779514227532235e+21
8.200000000000000344e-02 1.075947849268872148e+23 4.182868670368201048e+21
8.400000000000000522e-02 1.102848564297708119e+23 4.088260654533631279e+21
8.599999999999999312e-02 9.859016644415940513e+22 3.952081626373899158e+21
8.799999999999999489e-02 8.958234090727034113e+22 3.611853955187597640e+21
8.999999999999999667e-02 8.234197431508447684e+22 3.580329620234611720e+21
9.199999999999999845e-02 7.008041395903502955e+22 3.175481848535157572e+21
9.400000000000000022e-02 6.308869561730928004e+22 3.106376976730486211e+21
