# HDF: fcm_201412_217  
# /messung/kmc/daten/2014/4Q/pilatus_201412_0765.tif
# /messung/kmc/daten/2014/4Q/pilatus_201412_0773.tif
# /messung/kmc/daten/2014/4Q/pilatus_201412_0781.tif
# /messung/kmc/daten/2014/4Q/pilatus_201412_0789.tif
# /messung/kmc/daten/2014/4Q/pilatus_201412_0797.tif
# /messung/kmc/daten/2014/4Q/pilatus_201412_0805.tif
# /messung/kmc/daten/2014/4Q/pilatus_201412_0813.tif
# /messung/kmc/daten/2014/4Q/pilatus_201412_0821.tif
# /messung/kmc/daten/2014/4Q/pilatus_201412_0829.tif
# /messung/kmc/daten/2014/4Q/pilatus_201412_0837.tif
# Energy (eV)=8000	Distance (mm)=4540.3	Normalization (s A)=5.0793313e-12	Center=(503.899,553.796)	Binsize (nm-1)=0.0015
# Normalized by solid angle (1/distance^2), time (PilatusAcqTime_GRAL) and intensity (K4norm_mean)
# q(nm-1)	I_norm	err_pois	err_stdv
0	9.5207008e+11	3.3391684e+11	3.6484385e+11
0.0015	4.6257074e+11	9.6510888e+10	7.622085e+10
0.003	5.4227405e+11	7.6845314e+10	9.011357e+10
0.0045	7.4213465e+11	7.201679e+10	8.0223629e+10
0.006	7.7126492e+11	6.3244155e+10	7.6552866e+10
0.0075	6.7041955e+11	5.2209237e+10	5.5894615e+10
0.009	7.1510859e+11	5.0038785e+10	5.1318986e+10
0.0105	7.4920027e+11	4.6041961e+10	5.4363835e+10
0.012	8.4945239e+11	4.6165316e+10	4.6915598e+10
0.0135	7.8852926e+11	4.1487701e+10	5.1141944e+10
0.015	8.4960729e+11	4.1218251e+10	4.6638065e+10
0.0165	8.5792149e+11	4.093219e+10	4.0325595e+10
0.018	7.8196293e+11	3.9095542e+10	4.469221e+10
0.0195	7.979501e+11	3.9098663e+10	4.6984498e+10
0.021	7.3705369e+11	3.7318517e+10	1.1138307e+11
0.0225	3.4675286e+12	7.0283293e+10	2.8488144e+12
0.024	4.6843443e+13	2.9225548e+11	1.0945497e+13
0.0255	2.3698854e+14	8.2559781e+11	1.9001649e+13
0.027	3.9992137e+14	1.2496448e+12	1.2806635e+13
0.0285	3.6119028e+14	1.0494776e+12	6.4126587e+12
0.03	3.1731475e+14	8.8300699e+11	5.8331051e+12
0.0315	2.7053728e+14	7.8355904e+11	3.9598868e+12
0.033	2.3939388e+14	6.8172912e+11	3.2097288e+12
0.0345	2.1167301e+14	5.7280714e+11	2.8109558e+12
0.036	1.8532189e+14	5.0611245e+11	2.4038136e+12
0.0375	1.5889289e+14	4.5739304e+11	1.9553448e+12
0.039	1.390334e+14	4.2082664e+11	1.6474159e+12
0.0405	1.2120073e+14	3.8056984e+11	1.4370076e+12
0.042	1.0542877e+14	3.4116114e+11	1.3117891e+12
0.0435	9.0803322e+13	3.0598729e+11	1.122293e+12
0.045	7.7113912e+13	2.7644768e+11	9.8600198e+11
0.0465	6.484372e+13	2.4449367e+11	8.5307504e+11
0.048	5.5201196e+13	2.177887e+11	7.5640766e+11
0.0495	4.6349213e+13	1.9453326e+11	6.3744159e+11
0.051	3.9222474e+13	1.7564754e+11	5.4615487e+11
0.0525	3.2675042e+13	1.558246e+11	4.5427113e+11
0.054	2.7164993e+13	1.3800409e+11	3.8527589e+11
0.0555	2.2541487e+13	1.2210378e+11	3.1643031e+11
0.057	1.8755925e+13	1.0844177e+11	2.6099591e+11
0.0585	1.587047e+13	9.8212819e+10	1.9841368e+11
0.06	1.3581496e+13	8.9493225e+10	1.5023509e+11
0.0615	1.2000326e+13	8.2881278e+10	1.3304026e+11
0.063	1.0971025e+13	7.8424464e+10	1.1040309e+11
0.0645	1.0361962e+13	7.5246749e+10	9.8761964e+10
0.066	1.0281462e+13	7.4212102e+10	9.1061749e+10
0.0675	1.0414684e+13	7.3395792e+10	9.7871778e+10
0.069	1.079219e+13	7.345561e+10	9.7069439e+10
0.0705	1.1275438e+13	7.4254113e+10	9.9032168e+10
0.072	1.1753128e+13	7.4861779e+10	9.7492916e+10
0.0735	1.2393971e+13	7.5968124e+10	9.9870897e+10
0.075	1.2950767e+13	7.6618569e+10	1.0068037e+11
0.0765	1.3527846e+13	7.7302951e+10	1.0543155e+11
0.078	1.4247992e+13	7.8335808e+10	9.9461589e+10
0.0795	1.4587286e+13	7.8196417e+10	9.6346784e+10
0.081	1.4739592e+13	7.7765329e+10	9.595303e+10
0.0825	1.4888029e+13	7.7196306e+10	9.3474107e+10
0.084	1.4849545e+13	7.6325359e+10	9.3423266e+10
0.0855	1.4963909e+13	7.60212e+10	8.9343853e+10
0.087	1.4855017e+13	7.4884961e+10	8.9002777e+10
0.0885	1.4518402e+13	7.334582e+10	9.0330469e+10
0.09	1.4178555e+13	7.1847657e+10	8.7516947e+10
0.0915	1.3650305e+13	6.9777173e+10	9.0166265e+10
0.093	1.3136083e+13	6.7554408e+10	8.8080491e+10
0.0945	1.2430881e+13	6.5114391e+10	8.5162459e+10
0.096	1.1779377e+13	6.3217364e+10	8.1129064e+10
0.0975	1.0982153e+13	6.0342241e+10	7.8187076e+10
0.099	1.0255681e+13	5.8058478e+10	7.7687188e+10
0.1005	9.5288813e+12	5.6457824e+10	7.503479e+10
0.102	8.8474409e+12	5.4621912e+10	7.0176043e+10
0.1035	8.1083534e+12	5.2113517e+10	6.9132308e+10
0.105	7.4648772e+12	5.0144433e+10	6.338337e+10
0.1065	6.860636e+12	4.8115255e+10	6.0817034e+10
0.108	6.34502e+12	4.6322087e+10	5.8409928e+10
0.1095	5.7422767e+12	4.3946453e+10	5.7285481e+10
0.111	5.2446087e+12	4.1822966e+10	5.2761996e+10
0.1125	4.9339658e+12	4.072969e+10	4.9875543e+10
0.114	4.6395263e+12	3.9503482e+10	4.7549112e+10
0.1155	4.3554667e+12	3.8073117e+10	4.7195198e+10
0.117	4.1756146e+12	3.7268812e+10	4.4787857e+10
0.1185	4.1150212e+12	3.6992796e+10	4.4448735e+10
0.12	4.0608206e+12	3.6555043e+10	4.0763037e+10
0.1215	4.0344409e+12	3.6375179e+10	4.1540734e+10
0.123	3.9977636e+12	3.6073338e+10	4.28221e+10
0.1245	4.0774201e+12	3.6337024e+10	4.0306696e+10
0.126	4.1613755e+12	3.6081435e+10	4.2007524e+10
0.1275	4.1916241e+12	3.5439063e+10	4.1164776e+10
0.129	4.248501e+12	3.5156561e+10	4.1776088e+10
0.1305	4.389663e+12	3.5362254e+10	4.2320648e+10
0.132	4.4861395e+12	3.5346054e+10	4.0762691e+10
0.1335	4.5824331e+12	3.5379662e+10	4.2718714e+10
0.135	4.665253e+12	3.5242638e+10	4.2676252e+10
0.1365	4.8080541e+12	3.5638126e+10	4.230759e+10
0.138	4.8107702e+12	3.5056569e+10	4.1817318e+10
