7.756926406994048 0.10000000000000246 965392.5967080836 262835496219.1042 -0.04388637793789862 DEF curves 333.64 048.dat
7.755642822683864 0.10000010229997539 934619.000045806 271881228658.99985 -0.04514742959550383 DEF curves 334.02 048.dat
7.731397627862274 0.1 912542.9439750421 281680684479.1073 -0.05676195117105448 DEF curves 334.44 048.dat
7.699144402447602 0.1 889021.8819233245 304104267440.84515 -0.04886668877567207 DEF curves 334.64 048.dat
7.840931172059395 0.1 874128.1658382694 292934894801.00397 -0.034037449458073465 DEF curves 334.67 050.dat
7.907578688292882 0.1 751331.6505773291 307002249411.0956 -0.04200059514982758 DEF curves 335.64 048.dat
7.922994321230023 0.1 771488.1510247738 306393144209.2343 -0.032921895839682275 DEF curves 335.72 050.dat
8.083685534897644 0.1 660540.0160892016 316114056278.5107 -0.03093314560246127 DEF curves 336.14 052.dat
8.14065613355363 0.1 603004.9003687358 330486765914.4583 -0.029732904987079575 DEF curves 336.19 052.dat
8.07159004669102 0.1 691589.4867280212 284609384831.34296 -0.0273771585834809 DEF curves 336.28 052.dat
7.915591337625701 0.1 700927.1873761493 287346699882.1461 -0.034335861002709134 DEF curves 336.42 048.dat
8.128349409972063 0.1 597192.3283341471 293869318878.96454 -0.026277669172543233 DEF curves 336.99 050.dat
8.290667704859267 0.1 518017.9631214162 303471930636.51904 -0.024473102774587478 DEF curves 337.45 052.dat
8.201835241182804 0.1 541543.2018367201 286564290126.1911 -0.02484285688295199 DEF curves 337.49 048.dat
8.153798930924903 0.10000001877538255 501142.9214226196 314972180854.5836 -0.029640256513239448 DEF curves 338.19 048.dat
8.28453015939357 0.1 479940.6382574859 318154756035.20874 -0.025049730582992855 DEF curves 338.40 052.dat
8.399573771157478 0.1 419089.88757313235 325003175975.7049 -0.024610840134666162 DEF curves 338.97 050.dat
8.61358771726986 0.1 372069.29560866056 338187084767.9061 -0.023748471034558887 DEF curves 339.23 052.dat
8.519117211333926 0.1 359968.9756727872 331148717326.63214 -0.026218021396414454 DEF curves 339.68 048.dat
8.719132993913545 0.1 300816.040609185 355227032088.41315 -0.024332519921004138 DEF curves 340.20 052.dat
8.782527422572976 0.1 255483.43864459146 347445586231.8402 -0.02410614162306251 DEF curves 340.56 048.dat
9.00155544175852 0.1 225464.77547262915 345248846816.3333 -0.021250366746297156 DEF curves 340.97 052.dat
8.992451428952746 0.1 223675.1617106593 327811132321.942 -0.020019964031655384 DEF curves 341.11 050.dat
9.42754217000811 0.1 147789.91031097042 354647525546.4029 -0.021750030281069255 DEF curves 342.15 052.dat
9.406439472115501 0.1 155274.53353964238 334276350524.7809 -0.018289798739193487 DEF curves 342.16 048.dat
10.200543522965734 0.1 87561.50945353208 360012517076.93665 -0.019026793393118465 DEF curves 343.56 052.dat
9.961990790025991 0.1 88296.53002077164 353216960016.67303 -0.019331101971275896 DEF curves 344.55 048.dat
10.231628028223637 0.1 72923.16436776114 371814012078.6194 -0.018887565979311356 DEF curves 344.65 050.dat
10.909015693889184 0.1 38292.494788026015 207631714814.91345 -0.013571026669924697 DEF curves 345.20 052.dat
11.17555231967937 0.1 36288.314946859304 349409902058.5898 -0.017733544427669678 DEF curves 346.22 048.dat
11.854357757216471 0.1 23901.884168463966 363603567668.85986 -0.016575374596188398 DEF curves 346.79 052.dat
12.057688902874649 0.1 13792.61319229333 357906840132.8263 -0.018122270839302276 DEF curves 348.49 048.dat
13.282123166906294 0.1 9906.797447335064 363059094492.3097 -0.016056613319594487 DEF curves 349.00 050.dat
14.0712664368051 0.1 6713.675523832267 375211125644.715 -0.017441635028859814 DEF curves 349.22 052.dat
16.21286060819429 0.1 2644.681494771131 355799335642.9423 -0.01791964441957368 DEF curves 350.72 048.dat
16.856182370345618 0.10000000005797169 2035.284794665021 390543587927.04333 -0.017677163287889448 DEF curves 351.30 052.dat
#4.5916102849536 0.10000000000019522 -726628.3601731579 442048243235.4827 -0.017443074112870664 DEF curves 353.89 048.dat
#18.833157385010786 0.1 856.5469439210374 396834052337.47504 -0.01662173621301594 DEF curves 353.96 050.dat
#4.773874623575414 0.10000005692997528 -573088.6474711357 445690518853.0074 -0.01662367356498723 DEF curves 354.08 052.dat
#5.7835747285628845 0.1 -188738.69593451807 431335979099.6791 -0.012737090067129262 DEF curves 356.58 048.dat
#5.539544463377746 0.10000097332475263 -204853.23698184872 424146280973.96686 -0.014442463303665167 DEF curves 356.71 052.dat
#1.0 0.1000000000000573 26204583122.13097 -51519461184.602165 -0.013066783119703686 DEF curves 359.68 052.dat
#1.0 0.10000000000000177 33562390643.491173 -174507397558.255 -0.012743286221169858 DEF curves 360.10 050.dat
#1.0 0.2848331765744987 9253109935.013239 92835100806.62018 -0.014138084697960218 DEF curves 360.35 048.dat
#1.0000000000000289 0.1 68938742340.16139 -804301284450.9817 -0.010899096819568686 DEF curves 362.39 052.dat
#1.0000000000000127 0.1 80365601041.952 -988915963008.6029 -0.013624043630839612 DEF curves 363.42 048.dat
#1.0000000000000109 0.1 129093662811.36105 -1837497248741.0776 -0.007316700931659049 DEF curves 365.70 052.dat
#1.0000000000000109 0.1 147258820496.59048 -2143727224058.7803 -0.006685642457239434 DEF curves 366.16 050.dat
#1.0000000000000109 0.1 149560118975.31293 -2172905976267.9043 -0.007712899824066397 DEF curves 366.85 048.dat
#1.0000000000000475 0.1 201074080075.5693 -3069763313687.568 -0.0045581108167205755 DEF curves 368.36 052.dat
#1.0000000000000397 0.1 245544403287.66583 -3824307574701.3413 -0.004272665830292179 DEF curves 369.46 048.dat
1.0177710431483487 0.1 257242280028.8416 -4475897603031.406 -0.0035036464704209253 DEF curves 370.91 052.dat
1.6162852293842658 0.1 9539090286.30554 -1702845671653.1812 -0.0035536219349773003 DEF curves 371.47 050.dat
1.3710899233611396 0.1 34074991590.12416 -2782281716265.0864 -0.003099047472790404 DEF curves 372.42 048.dat
2.0377233079244776 0.1 2023678981.592551 -959417651462.563 -0.003928434599557228 DEF curves 373.30 052.dat
2.585070124216461 0.1 480410653.44880265 -459165595567.2516 -0.0033476620995683045 DEF curves 374.61 052.dat
2.4127945600811542 0.1 742925962.9509445 -615320383298.1602 -0.005274979371881971 DEF curves 375.49 048.dat
2.795617669012442 0.1 322088787.5346975 -337427430242.9572 -0.005206298977925234 DEF curves 376.41 050.dat
2.771760208081975 0.1 358818234.5372704 -394013647623.687 -0.004926805108842653 DEF curves 377.29 048.dat
3.09748963336582 0.1 206955448.58403274 -220393526380.9651 -0.006469512315366211 DEF curves 379.73 048.dat
3.1472782911524466 0.1 211568114.63878247 -232313036151.5372 -0.00478904443319441 DEF curves 381.15 048.dat
3.329015399705919 0.1 164205269.4730584 -140098613703.21988 -0.011303515253385658 DEF curves 381.76 048.dat
3.3410508306900217 0.1 169215221.3581066 -153775658998.94656 -0.010964107127590893 DEF curves 383.04 048.dat
3.3157291427808766 0.1 182252555.02729028 -188541282929.14542 -0.008063413168392 DEF curves 384.00 048.dat
