2.000000000000000042e-02 4.112023851919204276e+02 1.567153324105191103e+01
2.500000000000000139e-02 3.950393261918825374e+02 2.692822400226416057e+00
2.999999999999999889e-02 3.429520166591285033e+02 1.724048446572224558e+00
3.500000000000000333e-02 2.758337902449340504e+02 1.433652768813935996e+00
4.000000000000000083e-02 2.123365506737963528e+02 1.117998246366370019e+00
4.499999999999999833e-02 1.598838348675998589e+02 8.742374645100281505e-01
5.000000000000000278e-02 1.177086865065202090e+02 6.657817605684179796e-01
5.500000000000000028e-02 8.355635805555412787e+01 5.110072291455003413e-01
5.999999999999999778e-02 5.860203579429712306e+01 3.797066498522154721e-01
6.500000000000000222e-02 4.116728734455850969e+01 2.980165535821856504e-01
7.000000000000000666e-02 2.856983711065599607e+01 2.365955943375536996e-01
7.499999999999999722e-02 2.071632720473692046e+01 1.946333353791089016e-01
8.000000000000000167e-02 1.604501686201217225e+01 1.580060005074044593e-01
8.500000000000000611e-02 1.399159178411307813e+01 1.362383346813300367e-01
8.999999999999999667e-02 1.318672883218398262e+01 1.249090702262640601e-01
9.500000000000000111e-02 1.347531938531349205e+01 1.182204598147778007e-01
1.000000000000000056e-01 1.385759009458910285e+01 1.136562682629449483e-01
1.049999999999999961e-01 1.426595937558758820e+01 1.103885615865106834e-01
1.100000000000000006e-01 1.422669799700326188e+01 1.105245803847126479e-01
1.150000000000000050e-01 1.372811657949968556e+01 1.036514467477445134e-01
1.199999999999999956e-01 1.311833102238873039e+01 9.841395370110123109e-02
1.250000000000000000e-01 1.204790773838725570e+01 9.203032543077581396e-02
1.300000000000000044e-01 1.062496469082532080e+01 8.404553974661831128e-02
1.350000000000000089e-01 9.423504397961467660e+00 7.769771280985192374e-02
1.400000000000000133e-01 8.315713941152807820e+00 7.056434400772129689e-02
1.449999999999999900e-01 7.081806813370928211e+00 6.474084336252015903e-02
1.499999999999999944e-01 6.030658644620241482e+00 5.884963353904452965e-02
1.549999999999999989e-01 5.308928246831555953e+00 5.388091318731707408e-02
1.600000000000000033e-01 4.756047671001756072e+00 5.052188777917506618e-02
1.650000000000000078e-01 4.270076138034342605e+00 4.678365907423310405e-02
1.700000000000000122e-01 3.881620692095005154e+00 4.411514531978012743e-02
1.749999999999999889e-01 3.561238019996739279e+00 4.319010725467208739e-02
