# HDF: fcm_2015051_662  
# /messung/kmc/daten/2015/2Q/pilatus_2015051_0851.tif
# /messung/kmc/daten/2015/2Q/pilatus_2015051_0857.tif
# /messung/kmc/daten/2015/2Q/pilatus_2015051_0863.tif
# /messung/kmc/daten/2015/2Q/pilatus_2015051_0869.tif
# /messung/kmc/daten/2015/2Q/pilatus_2015051_0875.tif
# Energy (eV)=8000	Distance (mm)=2230.9	Normalization (s A)=9.3604525	Center=(470.984,570.125)	Binsize (nm-1)=0.01
# Normalized by solid angle (1/distance^2), time (PilatusAcqTime_GRAL) and intensity (K4norm_mean)
# q(nm-1)	I_norm	err_pois	err_stdv
0	0	0.017731163	0.0013238339
0.01	0.0081807488	0.0088054784	0.0032281911
0.02	0.0086108303	0.0062745971	0.0023405622
0.03	0.0044406418	0.0051046459	0.0029736841
0.04	0.11923851	0.006167624	0.02221913
0.05	0.78083598	0.014638642	0.12201193
0.06	2.1311861	0.030831461	0.46124282
0.07	17.122142	0.09757348	0.8466296
0.08	23.165947	0.071164474	0.19760869
0.09	18.905529	0.050645577	0.080522269
0.1	15.25531	0.042384864	0.065387503
0.11	11.890272	0.035165349	0.052628787
0.12	9.347084	0.029693016	0.041755509
0.13	7.6289524	0.02567859	0.034193605
0.14	6.3801563	0.02259024	0.029279554
0.15	5.3709967	0.02017329	0.02583597
0.16	4.5363336	0.018460858	0.02263515
0.17	3.879014	0.016934541	0.020088026
0.18	3.3489905	0.015556242	0.017230545
0.19	2.8406119	0.014149732	0.016273091
0.2	2.4456973	0.012858418	0.014823248
0.21	2.1098148	0.011398594	0.013329517
0.22	1.8316003	0.010196686	0.012152461
0.23	1.6003733	0.0092513829	0.011020915
0.24	1.3673666	0.0082636938	0.0099645998
0.25	1.2050291	0.0075376682	0.0090393915
0.26	1.0549121	0.0068521604	0.0082768718
0.27	0.94781913	0.0063707559	0.0076134599
0.28	0.86292146	0.0059525781	0.0070877553
0.29	0.79130699	0.0055831459	0.0064778095
0.3	0.73015899	0.0052472492	0.0061198594
0.31	0.6958863	0.0050269212	0.0058350787
0.32	0.66879562	0.0048467688	0.0057401776
0.33	0.65407694	0.0047195196	0.0054965824
0.34	0.65781972	0.0046404562	0.0054416271
0.35	0.67099589	0.0046096313	0.0054668364
0.36	0.68291145	0.004577269	0.0054292292
0.37	0.70017737	0.0045692751	0.0054471236
0.38	0.72675655	0.0045951209	0.0054386446
0.39	0.7616654	0.0046330282	0.0054006278
0.4	0.79930249	0.0046717411	0.0054786712
0.41	0.82756183	0.0046906154	0.005521194
0.42	0.86214695	0.0047313202	0.0055989593
0.43	0.89995973	0.0047759829	0.0056176803
0.44	0.93851881	0.0048237579	0.005614159
0.45	0.97612345	0.0048555936	0.0056891607
0.46	1.0092437	0.004934242	0.0056986111
0.47	1.0469896	0.0050778096	0.005788253
0.48	1.0896773	0.0052066335	0.0059525303
0.49	1.1246462	0.0052889039	0.0061944301
0.5	1.1550171	0.005351134	0.0063959084
0.51	1.1852488	0.0053622301	0.0063411926
0.52	1.2210845	0.0053183992	0.0061089663
0.53	1.2640297	0.0053088723	0.0061156002
0.54	1.296735	0.0052896748	0.0061809341
0.55	1.324428	0.0052737627	0.0059825931
0.56	1.3580315	0.0052705852	0.0060644806
0.57	1.4002729	0.005299704	0.0061197273
0.58	1.4221795	0.0052743358	0.0060581042
0.59	1.4665222	0.0053085081	0.0061187912
0.6	1.4872585	0.0052789401	0.0061207318
0.61	1.5184664	0.0052850865	0.0061554756
0.62	1.5410042	0.0052742041	0.0062245072
0.63	1.5670972	0.0052719666	0.0062066143
0.64	1.5940564	0.005267984	0.0061056988
0.65	1.625485	0.0052736939	0.0060162321
0.66	1.6425747	0.0052489469	0.0060926824
0.67	1.6675067	0.0052535771	0.0061199482
0.68	1.6819011	0.005227682	0.0060594291
0.69	1.6997659	0.005213952	0.0060407116
0.7	1.7190744	0.0051965976	0.0059761064
0.71	1.737664	0.0051845093	0.0059480789
0.72	1.7407847	0.0051455063	0.0059920312
0.73	1.7530488	0.0051341431	0.0059925964
0.74	1.7546755	0.0051022731	0.0059620306
0.75	1.7570531	0.0050603676	0.0058490459
0.76	1.7625301	0.0050259151	0.0057251482
0.77	1.7759673	0.00502022	0.0057623268
0.78	1.7683709	0.0049741429	0.0056801925
0.79	1.772794	0.004945723	0.0056531934
0.8	1.782184	0.0049200086	0.0056265796
0.81	1.7765792	0.0048920086	0.0056217401
0.82	1.7662374	0.0049166166	0.005701744
0.83	1.7599465	0.0049469225	0.0056667706
0.84	1.7623765	0.0049739956	0.005718084
0.85	1.7488335	0.0049515725	0.0056862156
0.86	1.7458547	0.0049427795	0.0057403324
0.87	1.7413109	0.0048834106	0.0056260702
0.88	1.730573	0.0047927682	0.005506645
0.89	1.7233625	0.0047277766	0.0054441726
0.9	1.7114185	0.004656305	0.0053414901
0.91	1.7045454	0.0046083657	0.0052523151
0.92	1.7055599	0.0045803167	0.0053023195
0.93	1.7139472	0.0045644118	0.0052535154
0.94	1.6990172	0.0045085435	0.0052608072
0.95	1.6900127	0.0044659419	0.0052606651
0.96	1.6853582	0.0044293706	0.0051265954
0.97	1.6785738	0.0043936143	0.0050507369
0.98	1.6805809	0.0043738453	0.005019596
0.99	1.6748488	0.0043385949	0.0050536087
1	1.6727906	0.0043087566	0.0049711962
1.01	1.6613862	0.0042647665	0.0049475597
1.02	1.6579549	0.004238752	0.0049200508
1.03	1.6575939	0.0042204587	0.0048574669
1.04	1.6527243	0.004190119	0.0048345527
1.05	1.6462834	0.0041508505	0.0048449337
1.06	1.6311315	0.0041090907	0.0047871539
1.07	1.6366038	0.0041052016	0.0047203411
1.08	1.6292096	0.0040678387	0.0046873615
1.09	1.6263235	0.004047743	0.0046697783
1.1	1.6137373	0.0040064412	0.0046331918
1.11	1.5978697	0.0039637429	0.0045496821
1.12	1.5963215	0.0039714136	0.0045972142
1.13	1.5861452	0.0039930193	0.0046218398
1.14	1.5709346	0.003996274	0.0046364676
1.15	1.555844	0.0039836432	0.004599993
1.16	1.5555911	0.0039969585	0.0046534869
1.17	1.5436848	0.0039717292	0.0045992197
1.18	1.5292796	0.0039066457	0.004494683
1.19	1.50893	0.0038300198	0.0044677289
1.2	1.4996641	0.0037833294	0.0044274718
1.21	1.4878866	0.0037383937	0.0043387592
1.22	1.476457	0.0037078955	0.00426249
1.23	1.4592668	0.0036604513	0.0042293899
1.24	1.4507435	0.0036308765	0.0042075184
1.25	1.4329426	0.0035860299	0.0041553238
1.26	1.421655	0.0035555612	0.0041157266
1.27	1.4061132	0.0035173828	0.0040932056
1.28	1.3959291	0.0034862737	0.0040158264
1.29	1.3936168	0.0034650784	0.0039551055
1.3	1.3769916	0.0034245814	0.0039579077
1.31	1.3571176	0.0033870107	0.0039022874
1.32	1.3397036	0.0033518096	0.0038573282
1.33	1.3278782	0.0033255862	0.0037921351
1.34	1.3102811	0.0032821011	0.0037585749
1.35	1.3071793	0.0032653074	0.0037602277
1.36	1.2920851	0.0032320953	0.0037212856
1.37	1.2776122	0.0032025113	0.0036948497
1.38	1.2651538	0.0031755705	0.0037209079
1.39	1.2502554	0.0031387494	0.003675696
1.4	1.2379927	0.0031098973	0.0036570434
1.41	1.2273982	0.0030872323	0.0035858687
1.42	1.2174836	0.003062746	0.0035239945
1.43	1.2023067	0.0030314826	0.0034573695
1.44	1.1904908	0.0030052189	0.0034576489
1.45	1.180414	0.0029775303	0.0034384232
1.46	1.1631868	0.0029445898	0.0034148682
1.47	1.1511331	0.0029359818	0.0033714544
1.48	1.1368445	0.0029636577	0.0033856138
1.49	1.12561	0.0030059498	0.0034200002
1.5	1.1108948	0.0030177038	0.003461091
1.51	1.1034317	0.0030363019	0.0034809591
1.52	1.0880748	0.0030351338	0.0034378565
1.53	1.0712744	0.0030340571	0.0034617692
1.54	1.0562087	0.0030288555	0.0035040707
1.55	1.0438561	0.0030160632	0.003442329
1.56	1.0395755	0.003025682	0.0034727288
1.57	1.0177103	0.0030006744	0.0034748258
1.58	1.0056799	0.0029969533	0.0034811239
1.59	0.99138364	0.0030030726	0.0034651704
1.6	0.98152755	0.0030411495	0.0035142308
1.61	0.96979476	0.0030675594	0.0035221757
1.62	0.95167389	0.003077746	0.0035284566
1.63	0.93807847	0.0030906581	0.0035431394
1.64	0.9319508	0.0031124307	0.0035597623
1.65	0.92458922	0.0031275001	0.0036018823
1.66	0.90769604	0.003121321	0.003586478
1.67	0.89476378	0.003122229	0.0035704107
1.68	0.8820952	0.0031232727	0.0035685171
1.69	0.87294027	0.0031269347	0.00359137
1.7	0.87073357	0.0031415056	0.0035899106
1.71	0.85913813	0.0031536083	0.0036311173
1.72	0.84549574	0.0031985191	0.0036591503
1.73	0.83913883	0.0032608304	0.0037360961
1.74	0.82404726	0.0032936985	0.0037907709
1.75	0.81392611	0.0033373442	0.0038571093
1.76	0.80832487	0.0033843068	0.0038993538
1.77	0.80293056	0.0034117274	0.0039822706
1.78	0.79354236	0.0034282464	0.0039457832
1.79	0.78910376	0.0035261269	0.0041090457
1.8	0.77525517	0.0035873305	0.0041091372
1.81	0.76264873	0.0036295707	0.00417407
1.82	0.75400296	0.0036786287	0.0042467661
1.83	0.75578791	0.003757092	0.0043137517
1.84	0.75158802	0.0038339595	0.0044590584
1.85	0.74757529	0.0039268042	0.0045317781
1.86	0.73995457	0.0040124714	0.0045764786
1.87	0.71790961	0.0040408022	0.0046246503
1.88	0.71831816	0.0041558233	0.004845547
1.89	0.71064864	0.0042456442	0.0049512446
1.9	0.70620846	0.0043703638	0.0050207378
1.91	0.69737242	0.004474918	0.0051715765
1.92	0.69951503	0.0046408331	0.0053781848
1.93	0.69587234	0.0047605408	0.0055896513
1.94	0.6931464	0.0048532985	0.005598375
1.95	0.67833134	0.0048595675	0.0055807468
1.96	0.68190785	0.0049304464	0.0056301583
1.97	0.66977202	0.0049232736	0.0057240298
1.98	0.66118427	0.0049669282	0.0058254814
1.99	0.67059095	0.0050867542	0.0058687802
2	0.67444031	0.0051908806	0.0060105581
2.01	0.65556566	0.0051914983	0.0059733722
2.02	0.65737225	0.0053014344	0.0061974464
2.03	0.65428172	0.0053849537	0.0062550483
2.04	0.64466347	0.0054470281	0.0061898007
2.05	0.64963426	0.0055713978	0.0062388938
2.06	0.63966655	0.0056228298	0.0064828022
2.07	0.63120351	0.0057015992	0.0066029413
2.08	0.64313181	0.0058844714	0.0068400561
2.09	0.64449735	0.0060120187	0.006879996
2.1	0.63799287	0.0061192716	0.0070613563
2.11	0.62787233	0.006195712	0.0070577673
2.12	0.62797106	0.0063514725	0.0072580923
2.13	0.62418655	0.0064860473	0.0074723689
2.14	0.63114686	0.0066945635	0.0077316533
2.1500001	0.6357823	0.0068953581	0.008018646
2.16	0.63270665	0.0070710233	0.0082585741
2.1699999	0.62655422	0.0072363927	0.0083033789
2.18	0.62861318	0.007553991	0.0089171115
2.1900001	0.63063633	0.0081105655	0.0097405877
2.2	0.62973216	0.0089529434	0.010508185
2.2099999	0.62624475	0.0099949189	0.011698601
2.22	0.62017617	0.010590129	0.012777176
2.2300001	0.61018752	0.010858371	0.012441377
2.24	0.61076398	0.011266111	0.01256465
2.2499999	0.61862846	0.011701417	0.013519777
2.26	0.62032405	0.012186326	0.014134999
2.2700001	0.62070627	0.012826946	0.01551983
2.28	0.61828725	0.013337388	0.01586747
2.2899999	0.62597093	0.013989183	0.017141203
2.3	0.63159617	0.015034776	0.018050749
2.3100001	0.60499274	0.015403173	0.018493915
2.32	0.64872745	0.017307212	0.020286587
2.3299999	0.60547914	0.01793674	0.019133758
2.34	0.63474926	0.020640162	0.024303975
