# HDF: fcm_2015051_662  
# /messung/kmc/daten/2015/2Q/pilatus_2015051_0850.tif
# /messung/kmc/daten/2015/2Q/pilatus_2015051_0856.tif
# /messung/kmc/daten/2015/2Q/pilatus_2015051_0862.tif
# /messung/kmc/daten/2015/2Q/pilatus_2015051_0868.tif
# /messung/kmc/daten/2015/2Q/pilatus_2015051_0874.tif
# Energy (eV)=8000	Distance (mm)=2230.9	Normalization (s A)=9.3709362	Center=(470.984,570.125)	Binsize (nm-1)=0.01
# Normalized by solid angle (1/distance^2), time (PilatusAcqTime_GRAL) and intensity (K4norm_mean)
# q(nm-1)	I_norm	err_pois	err_stdv
0	0.0061662454	0.017808241	0.0067043215
0.01	0.011364957	0.0089117852	0.0037308752
0.02	0.0050021178	0.00620514	0.0018226273
0.03	0.0098150257	0.0051951223	0.0065701613
0.04	0.28826058	0.0083237816	0.055492385
0.05	1.4413621	0.020375051	0.19019751
0.06	3.3593865	0.040866682	0.64880409
0.07	33.467102	0.15500496	1.2820261
0.08	38.051309	0.092703975	0.27218606
0.09	29.959015	0.064429479	0.11094092
0.1	21.9383	0.051303144	0.080387235
0.11	15.606664	0.040682479	0.062028714
0.12	11.183277	0.032774786	0.047165354
0.13	8.3373445	0.02706366	0.036170509
0.14	6.6779379	0.023342352	0.029609418
0.15	5.5973722	0.02086765	0.025724122
0.16	4.8310578	0.019269669	0.023718469
0.17	4.2245522	0.017846465	0.021879713
0.18	3.6772047	0.016410309	0.019975062
0.19	3.257378	0.01526584	0.01778898
0.2	2.9123385	0.01411962	0.016721581
0.21	2.692194	0.012978181	0.015411983
0.22	2.5668636	0.012146429	0.01457081
0.23	2.4501299	0.01147185	0.014052218
0.24	2.3514997	0.010921364	0.012958901
0.25	2.2925365	0.010455781	0.012573897
0.26	2.261045	0.010107738	0.011699414
0.27	2.2135415	0.0097759821	0.011407484
0.28	2.2013408	0.0095275185	0.011126813
0.29	2.2178081	0.0093849555	0.011042077
0.3	2.220471	0.0091917646	0.010831776
0.31	2.2393586	0.0090410545	0.010747169
0.32	2.2726435	0.0089518465	0.010512211
0.33	2.2889148	0.0088213981	0.010721238
0.34	2.3358321	0.0087676408	0.010459723
0.35	2.3715686	0.0086644188	0.010191695
0.36	2.4182445	0.0086190034	0.010178338
0.37	2.4591627	0.0085759979	0.0099854863
0.38	2.5005114	0.0085354333	0.010015887
0.39	2.542991	0.0084815003	0.0097869612
0.4	2.5857062	0.0084167201	0.0098779184
0.41	2.6286791	0.0083671131	0.0096235085
0.42	2.6737903	0.0083506622	0.0095593238
0.43	2.70677	0.0083047404	0.0095988374
0.44	2.7212313	0.0082134183	0.0095202142
0.45	2.7414913	0.0081368487	0.0092158108
0.46	2.7776923	0.008201357	0.009263326
0.47	2.7813086	0.0082903957	0.0094623257
0.48	2.7770414	0.0083207897	0.0097690808
0.49	2.7958897	0.0083546463	0.0096107468
0.5	2.8023531	0.0083373837	0.0097042291
0.51	2.7862794	0.0082221275	0.0095414148
0.52	2.7768991	0.00802646	0.009043586
0.53	2.7795966	0.0078806213	0.0089855584
0.54	2.7731988	0.0077423827	0.0089311675
0.55	2.7742944	0.0076343179	0.0087012355
0.56	2.7545548	0.0075066991	0.0086536161
0.57	2.7508559	0.0074206483	0.0084925041
0.58	2.7468403	0.0073311605	0.0085317934
0.59	2.7455908	0.0072609173	0.0084515363
0.6	2.7395591	0.0071654497	0.0083288709
0.61	2.7477373	0.0071089757	0.0083218392
0.62	2.7522799	0.0070565247	0.0081497909
0.63	2.7633611	0.007004084	0.0080070371
0.64	2.7856193	0.0069683264	0.0080083347
0.65	2.8063933	0.0069268784	0.0079495971
0.66	2.8159747	0.0068730902	0.0078077115
0.67	2.8276601	0.0068329445	0.0079090571
0.68	2.8613803	0.0068281494	0.0078562825
0.69	2.8775787	0.0067863429	0.0077556962
0.7	2.9010753	0.0067473581	0.0077323616
0.71	2.9331393	0.0067289839	0.0077476071
0.72	2.973219	0.0067288209	0.0077248251
