2665 509.248 500.566 567.705 40.78 895.54 1.03422777297389e-10 78
2667 502.561 500.284 567.763 41.804487316298142545 945.48 1.0343938013831465e-10 78
2669 495.74 500.813 567.847 43.04 995.455 1.0354215600530809e-10 78
2671 488.885045316480387 500.780632166332396 567.623572393839822 44.0842949901155805 1045.422 1.0343230485063091e-10 78
2673 482.143220023398726 500.540961073989195 567.696026822829253 45.4028075110762828 1095.366 1.0338615343078306e-10 78
2675 475.210699454543089 500.575867683618014 567.70312421112601 46.6417913537353641 1145.343 1.0324894407415492e-10 78
2677 468.46588293628389 500.516843852731142 567.581534604429976 47.8514291852554408 1195.293 1.0324889786471421e-10 78
2679 461.547753896953793 500.627533893061525 567.560206875823383 49.4606843589024479 1245.261 1.0334853538472173e-10 78
2681 454.767840206399455 500.386287743839603 567.655410360949418 50.8040158430186182 1295.217 1.0332262111264232e-10 78
2683 447.915647780460176 500.517632021747943 567.626355974844273 52.3643960529707755 1345.247 1.0332241673294359e-10 78
2685 441.178295348457823 500.487707998656504 567.556991422537749 54.1824347503793078 1395.232 1.0350565805887185e-10 78
2687 434.287245269122081 500.426433119114336 567.577076935507193 55.7003408030426854 1445.213 1.034987716086222e-10 78
2689 427.49479079363573 500.464899691759456 567.676877764812616 57.6311290763165047 1495.188 1.0345660424474241e-10 78
2691 420.697588379899798 500.487711575372771 567.679054080687933 59.3405601550139323 1545.153 1.0331766590407682e-10 78
2693 413.812339415346287 500.374028521292189 567.655800648095919 61.4073507369212805 1595.126 1.0328591131210451e-10 78
2695 407.105689682887828 500.58441702251946 567.545253158348714 63.415411078268896 1645.095 1.0322050331671368e-10 78
2697 400.204858092286202 500.591576612992071 567.443346644942494 65.3440188412034217 1695.047 1.0316905145047309e-10 78
2699 393.503814699099564 500.612881261020391 567.539180403877481 67.7247115284708343 1745.024 1.0310280529161166e-10 78
2701 386.556599669117077 500.775991547513456 567.549247117464347 70.0618828693111908 1795.006 1.0309388951478044e-10 78
2703 379.753796274393039 500.693689565573777 567.58929196320446 72.2537742480037792 1844.979 1.030561209254918e-10 78
2705 372.95048235627246 500.766250580835276 567.698867196610649 74.9337071404959687 1894.907 1.0290628244764077e-10 78
