375 438.0887438642374374808 501.824052286193364 568.61 240.012621361381235 95.537 6.6570000648498535 1.3504392310666215e-10 297.6862761341215 102
377 428.476 501.8325964088487638 568.622 359.485239829564875 195.43 51.38600158691406 1.343674103845829e-10 297.1171369454437 102
379 418.86807059311883 501.954590094693287 566 607.202884175216923 295.405 96.10600280761719 1.3373813581512366e-10 297.81819403674325 102
381 409.143969534237783 501.722695739082724 568.234400265832733 688.413364384010947 395.33 140.79299926757812 1.340001090335691e-10 297.2523416993943 102
383 399.505080955182336 501.639354093843622 568.06757255578691 724.362141314601104 495.345 185.44500732421875 1.3379242565327032e-10 298.1403031186509 102
385 389.857839588420177 501.442447032667474 567.973491685280919 760.879150385163484 595.345 230.1649932861328 1.343676658734436e-10 297.5705256152323 102
387 380.199335566097034 501.307675966050056 567.951563887260818 803.157407070560225 695.319 274.85198974609375 1.3348818233164945e-10 298.47340727518923 102
389 370.572294967900916 501.104425196744671 567.849426969512251 845.964927274011984 795.305 319.5039978027344 1.333613340249431e-10 297.90255022874345 102
391 360.922782642204481 500.910078570359644 567.783890251851631 885.651915061110117 895.291 364.1719970703125 1.332711612760018e-10 297.33867136871714 102
393 351.248254513050767 500.812600240707468 567.699201646659162 933.338201755856403 995.282 408.8590087890625 1.3290969856249487e-10 298.2084381959591 102
395 341.591679855830364 500.77991683384181 567.654296024600058 983.676984294041063 1095.259 453.5790100097656 1.3369624073423362e-10 297.6436818240204 102
397 331.943883580366332 500.797061611953268 567.663505002788952 1041.30085114065923 1195.216 498.29998779296875 1.3445794229257899e-10 297.100204143312 102
399 322.288386564631935 500.835252889259436 567.64756046873913 1098.09386487803113 1295.132 543.02099609375 1.3382250911996384e-10 297.3466965880896 102
401 312.635121152535021 500.826881055712988 567.609570387740177 1167.5014901530526 1395.122 587.7410278320312 1.3299816273504253e-10 297.0579411471113 102
403 302.985716489347624 500.787979736121883 567.577834776926352 1244.98909079271402 1495.096 632.4619750976562 1.3298541472463937e-10 297.84355090350164 102
405 293.32710644036905 500.771102745843109 567.524245102898476 1325.00985421547853 1595.02 677.2349853515625 1.3362221252760806e-10 297.27697336173395 102
407 283.68666685862604 500.861813860876964 567.496491407319468 1419.36232753290437 1694.931 721.93798828125 1.3323213505848305e-10 298.15390398170626 102
409 274.032519793090387 500.990917630135129 567.537564787315205 1520.86737927261856 1794.883 766.6929931640625 1.3334138881208555e-10 297.5879763976514 102
411 264.401043577522273 501.123614419508101 567.608088974548991 1647.13788460329579 1894.777 811.4130249023438 1.3409118658248146e-10 298.4884848698789 102
413 254.742856382754837 501.25961696963094 567.661822321125442 1758.66532442937682 1994.652 856.0819702148438 1.346510196844914e-10 297.9233315581443 102
415 245.089882862012388 501.39384779098225 567.700247878175446 1887.74906939347579 2094.569 900.7520141601562 1.3413203046866224e-10 297.36248238504214 102
