2666 644.003355771468478 500.879146878619565 567.867641428474258 23.4246547781933074 895.54 1.0341011603552681e-10 91
2668 635.372751589935092 500.683941608534383 567.747946280096357 24.1504926310657986 945.471 1.0339095469293848e-10 91
2670 626.719760950878026 500.732044453765809 567.776211999016027 24.9964338015758543 995.446 1.0339309367537305e-10 91
2672 618.169900564757313 500.656239573708262 567.790866406077157 25.5133410712510269 1045.395 1.0333933227350054e-10 91
2674 609.528068482268736 500.596832064491139 567.79846073585054 26.2862552639409657 1095.353 1.0352602214803449e-10 91
2676 600.923198748176446 500.576978785189283 567.779841468757922 26.8354161605963348 1145.334 1.0330508090652345e-10 91
2680 583.683998352955541 500.574335831400901 567.74508425659053 28.7198623585527528 1245.238 1.0328352213669127e-10 91
2684 566.440432928274049 500.570338378108374 567.733107950198928 30.3480890082423826 1345.235 1.0355633953420474e-10 91
2688 549.224345160749181 500.515842829444239 567.722714006360093 32.1837432081120909 1445.2 1.0346645876027658e-10 91
2692 531.987887705902153 500.40319118336032 567.675819465793893 34.1505215912880615 1545.14 1.0338721702076119e-10 91
2694 523.336914536737709 500.467530941471978 567.634503905670954 35.3410880924282083 1595.117 1.031927240632521e-10 91
2696 514.741838671881737 500.520112208347257 567.638380756660581 36.5529426110220399 1645.082 1.0318162342046366e-10 91
2698 506.093431526393374 500.537204835519844 567.620992392395806 37.5578841852404111 1695.031 1.0317766970515367e-10 91
2700 497.490713495448517 500.580896447380724 567.626524644891333 39.0572803176414212 1745.013 1.0308331988354159e-10 91
2702 488.878508510662698 500.661808739285732 567.679943999309558 40.2752576355958922 1794.989 1.0304137359471804e-10 91
2704 480.271136201929664 500.741484314508739 567.744757848409904 41.6781280109213412 1844.959 1.0293573302941472e-10 91
2706 471.612249431830548 500.757954142608583 567.76189587330532 43.0672255626107159 1894.888 1.0298941118641039e-10 91
2708 463.016977328136306 500.80631867475455 567.821381477080649 44.5088529641115542 1944.827 1.0288146176904201e-10 91
2712 445.807021791004672 500.94004535473988 567.874031302225717 48.267991984126013 2044.75 1.0299744910260936e-10 91
2714 437.189042712100218 501.014316491650447 567.891516502985951 49.9559496493532862 2094.701 1.0295700306229507e-10 91
2716 428.56577589221331 501.078459284791165 567.933611431034592 51.9574423460679782 2144.684 1.0292199344685417e-10 91
2718 419.962105926118397 501.091823366769404 567.910769316028109 53.7825639536156928 2194.561 1.02945921680943e-10 91
2720 419.950487911551079 501.095600753278291 567.930780634738085 54.0411682904139994 2194.561 1.0282161400716129e-10 91
2724 437.143832957444033 501.006762466582074 567.871433364745258 49.9712246271196108 2094.897 1.0299934071374426e-10 91
2726 445.758230692617246 500.958154500880937 567.84111051829268 48.182239866019799 2045.007 1.0288339761583068e-10 91
2728 454.376446086242822 500.909045874935885 567.821308106753463 46.2487759814690094 1995.037 1.0292937101622691e-10 91
2732 471.61563749282891 500.788601690208452 567.752893872444133 43.0530573428425569 1895.121 1.0281749926539516e-10 91
2734 480.204482522206661 500.732312663134564 567.688416034614988 41.5012328115237281 1845.193 1.0271122801114339e-10 91
2738 497.462640707531023 500.580552837691869 567.639735815749191 39.0050229096273 1745.231 1.0302260430103868e-10 91
2740 506.059592562605189 500.479075116141985 567.653881398947078 37.5733667042592714 1695.239 1.031012023561517e-10 91
2742 514.703709509964369 500.4750748739865 567.630954966831382 36.5435204853738824 1645.281 1.0300129976336866e-10 91
2744 523.290456650386545 500.459377065834758 567.595081858184244 35.3084056096012446 1595.326 1.028584312022426e-10 91
2746 531.934980739181015 500.435404472923722 567.65528095588752 34.0945229104356073 1545.337 1.0291293611955165e-10 91
2750 549.169919255730861 500.486568959770864 567.702754912241517 32.0405977974678606 1445.38 1.0286422687638757e-10 91
2752 557.829508280691357 500.512691667805882 567.757227549530853 31.118332067898983 1395.406 1.0272614822500779e-10 91
2756 575.054735671304002 500.562489131290931 567.707443641112263 29.2618129154007995 1295.39 1.0262697798652658e-10 91
2758 583.649103993853373 500.517323041442182 567.769307017460051 28.3601455622412679 1245.436 1.0265440228814425e-10 91
2760 592.286718971667256 500.600320484060262 567.712377381010924 27.6631979844621263 1195.472 1.0252845427077192e-10 91
2762 600.928247443061764 500.544252206254896 567.725749710658647 26.8295370533277193 1145.543 1.0257280923913916e-10 91
2764 609.505567343505504 500.525664159416522 567.754320211438881 25.9259544549629375 1095.518 1.0254539099617901e-10 91
2766 618.100442971934285 500.67033801535564 567.747710826519892 25.4419546556614868 1045.535 1.024027561614479e-10 91
2768 626.713847563336799 500.602882391786352 567.803843227078801 24.66837406047987 995.529 1.0217020595630737e-10 91
2772 643.987269789723541 500.863163444152804 567.901600831679048 23.4650160284599387 895.534 1.0238538335288861e-10 91
