2665	895.54	1.03422777297389e-10	78
2667	945.48	1.0343938013831465e-10	78
2669	995.455	1.0354215600530809e-10	78
2671	1045.422	1.0343230485063091e-10	78
2673	1095.366	1.0338615343078306e-10	78
2675	1145.343	1.0324894407415492e-10	78
2677	1195.293	1.0324889786471421e-10	78
2679	1245.261	1.0334853538472173e-10	78
2681	1295.217	1.0332262111264232e-10	78
2683	1345.247	1.0332241673294359e-10	78
2685	1395.232	1.0350565805887185e-10	78
2687	1445.213	1.034987716086222e-10	78
2689	1495.188	1.0345660424474241e-10	78
2691	1545.153	1.0331766590407682e-10	78
2693	1595.126	1.0328591131210451e-10	78
2695	1645.095	1.0322050331671368e-10	78
2697	1695.047	1.0316905145047309e-10	78
2699	1745.024	1.0310280529161166e-10	78
2701	1795.006	1.0309388951478044e-10	78
2703	1844.979	1.030561209254918e-10	78
2705	1894.907	1.0290628244764077e-10	78
2707	1944.837	1.0288906591249883e-10	78
2709	1994.794	1.0280688304728779e-10	78
2711	2044.763	1.0303374662966439e-10	78
2713	2094.728	1.0301546212521193e-10	78
2715	2144.699	1.0281557987604304e-10	78
2717	2194.572	1.0281292450457933e-10	78
2719	2194.561	1.0283310339133779e-10	78
2721	2144.795	1.0286549416554581e-10	78
2723	2094.912	1.0300281545146102e-10	78
2725	2045.022	1.0282689726232864e-10	78
2727	1995.055	1.0289469312648391e-10	78
2729	1945.098	1.0287932783197665e-10	78
2731	1895.132	1.027338726345023e-10	78
2733	1845.204	1.0278008334761535e-10	78
2735	1795.223	1.029069799950326e-10	78
2737	1745.253	1.0294344859928578e-10	78
2739	1695.252	1.0303081727831418e-10	78
2741	1645.297	1.0297342229024698e-10	78
2743	1595.351	1.0299109434422853e-10	78
2745	1545.346	1.0297265702756702e-10	78
2747	1495.379	1.0291212462274116e-10	78
2749	1445.396	1.0295519633592432e-10	78
2751	1395.414	1.0269087622898055e-10	78
2753	1345.433	1.0272018809148271e-10	78
2755	1295.402	1.0270536440727463e-10	78
2757	1245.447	1.0252172010377987e-10	78
2759	1195.486	1.0256074669092586e-10	78
2761	1145.55	1.0243578487161573e-10	78
2763	1095.528	1.0260983948722537e-10	78
2765	1045.544	1.0244491146699811e-10	78
2767	995.536	1.0235542024078379e-10	78
2769	945.54	1.0235132497308915e-10	78
2771	895.548	1.0231266830637673e-10	78
