2666 322.280638447722993 500.604893740007697 567.646299407239098 1382.51219554021895 895.54 1.0341011603552681e-10 91
2668 317.963788673628926 500.529598874949272 567.577771377203362 1425.1156848194853 945.471 1.0339095469293848e-10 91
2670 313.656592048501068 500.49751868339672 567.55504459309941 1460.21104882572558 995.446 1.0339309367537305e-10 91
2672 309.350636717488499 500.473181442008809 567.534594651141674 1499.17251926844187 1045.395 1.0333933227350054e-10 91
2674 305.02722920254422 500.458223106888795 567.524315468542909 1544.09471152565561 1095.353 1.0352602214803449e-10 91
2676 300.720199640474334 500.468984890843785 567.521549770442789 1584.40112922987032 1145.334 1.0330508090652345e-10 91
2678 296.397435376126793 500.468464711920262 567.528017503851061 1627.59131112053274 1195.28 1.0327761518328392e-10 91
2680 292.081735770769853 500.498100564025947 567.519289303214123 1679.24144865225981 1245.238 1.0328352213669127e-10 91
2682 287.771304424890957 500.501804337339991 567.509203115058654 1725.86531960510138 1295.209 1.0324299512789701e-10 91
2684 283.443793589529605 500.505901150699117 567.497064759422642 1778.81031139108813 1345.235 1.0355633953420474e-10 91
2686 279.11599071951531 500.491678538283054 567.454688417445595 1836.62556225536764 1395.219 1.0341880098463078e-10 91
2688 274.805932495248214 500.47682131235257 567.470147693208219 1900.02097068527155 1445.2 1.0346645876027658e-10 91
2690 270.49612843402474 500.455794915271213 567.452033678397129 1957.0924916097506 1495.177 1.0349214602197835e-10 91
2692 266.190384785607421 500.445793831632386 567.43621129415294 2012.72410683179237 1545.14 1.0338721702076119e-10 91
2694 261.875332036206657 500.449834010674408 567.428110928608135 2072.21344097238443 1595.117 1.031927240632521e-10 91
2696 257.556406874624884 500.495945942580988 567.414983392480622 2134.91296860382681 1645.082 1.0318162342046366e-10 91
2698 253.25613931989983 500.541908888488535 567.41388345868927 2201.41336296193413 1695.031 1.0317766970515367e-10 91
2700 248.943286607183381 500.594921933935723 567.441787735077469 2283.13965187514304 1745.013 1.0308331988354159e-10 91
2702 244.631843531640385 500.653152096976498 567.478182803468485 2354.66062795014705 1794.989 1.0304137359471804e-10 91
2704 240.318480681964331 500.723258827340146 567.518228610265396 2436.83305045381894 1844.959 1.0293573302941472e-10 91
2706 236.004225563442532 500.778448019479299 567.549169521473686 2522.04112731445321 1894.888 1.0298941118641039e-10 91
2708 231.700575316760393 500.846148019704572 567.607559894055157 2607.95289726358214 1944.827 1.0288146176904201e-10 91
2710 227.393098574044586 500.91434686695834 567.645660860255362 2715.89785042988524 1994.783 1.0308281359395702e-10 91
2712 223.077756138137971 500.986502338003049 567.673993669927199 2810.45357877769675 2044.75 1.0299744910260936e-10 91
2714 218.766362507467079 501.041202508326307 567.708468589126596 2904.81933867135058 2094.701 1.0295700306229507e-10 91
2716 214.454922574798189 501.094700221362473 567.73294836454852 3019.71646778978902 2144.684 1.0292199344685417e-10 91
2718 210.145523837632084 501.118270235535988 567.779960547850806 3133.54516541582007 2194.561 1.02945921680943e-10 91
2720 210.143803224692959 501.119186001482944 567.777872075637333 3146.21446796973578 2194.561 1.0282161400716129e-10 91
2722 214.446563537716315 501.098831613263883 567.726769301455647 3015.29857298223396 2144.778 1.0286894326243996e-10 91
2724 218.750906165274642 501.048675923164296 567.700280142728502 2907.42722728029094 2094.897 1.0299934071374426e-10 91
2726 223.056798323864001 500.99326489589447 567.673185815558099 2810.80401963249597 2045.007 1.0288339761583068e-10 91
