2.400000000000000050e-02 1.047412300000000035e+24 8.604051299999999748e+22 3.988867300000000188e+23
2.599999999999999881e-02 1.422718400000000044e+24 5.111360699999999702e+22 1.043980700000000043e+23
2.800000000000000058e-02 1.597420500000000002e+24 3.206107300000000115e+22 5.580340299999999951e+22
2.999999999999999889e-02 1.265406100000000088e+24 2.093257600000000105e+22 3.826973099999999767e+22
3.200000000000000067e-02 9.430993799999999716e+23 1.599161699999999957e+22 2.673495500000000056e+22
3.400000000000000244e-02 7.450814799999999588e+23 1.359387699999999944e+22 2.035268800000000052e+22
3.599999999999999728e-02 6.087770199999999661e+23 1.187652300000000056e+22 1.808561799999999967e+22
3.799999999999999906e-02 5.185792499999999871e+23 1.064350099999999971e+22 1.587422199999999928e+22
4.000000000000000083e-02 4.420527000000000111e+23 9.586070599999999181e+21 1.257779899999999912e+22
4.200000000000000261e-02 3.590261999999999730e+23 8.354630500000000377e+21 1.088315699999999944e+22
4.399999999999999745e-02 2.941348899999999968e+23 7.357996900000000377e+21 8.542377300000000442e+21
4.599999999999999922e-02 2.406127100000000069e+23 6.551910099999999918e+21 8.011446900000000311e+21
4.800000000000000100e-02 2.038479400000000067e+23 5.915219999999999869e+21 7.661548199999999836e+21
5.000000000000000278e-02 1.643636199999999993e+23 5.138254099999999656e+21 6.561504699999999492e+21
5.199999999999999761e-02 1.332647100000000037e+23 4.580735500000000213e+21 5.610169600000000000e+21
5.399999999999999939e-02 1.070081000000000077e+23 4.056009999999999934e+21 4.732649000000000360e+21
5.600000000000000117e-02 8.549356000000000131e+22 3.628403999999999869e+21 4.124244100000000246e+21
5.800000000000000294e-02 7.625403600000000616e+22 3.419943999999999738e+21 3.776600899999999984e+21
5.999999999999999778e-02 6.777680699999999597e+22 3.180930499999999984e+21 3.438226899999999918e+21
6.199999999999999956e-02 6.058171199999999948e+22 3.020581900000000213e+21 3.192842500000000246e+21
6.400000000000000133e-02 6.082172500000000233e+22 2.977929999999999934e+21 3.184514899999999918e+21
6.600000000000000311e-02 6.340572299999999689e+22 2.972643299999999853e+21 3.159916700000000147e+21
6.800000000000000488e-02 7.167280100000000062e+22 3.086662199999999771e+21 3.360503800000000033e+21
7.000000000000000666e-02 7.402714900000000285e+22 3.026091099999999885e+21 3.397443100000000147e+21
7.199999999999999456e-02 7.921810799999999541e+22 3.059979399999999967e+21 3.465767499999999951e+21
7.399999999999999634e-02 8.514680999999999626e+22 3.096402000000000197e+21 3.420091700000000049e+21
7.599999999999999811e-02 9.229549900000000580e+22 3.183593100000000213e+21 3.544296500000000049e+21
7.799999999999999989e-02 9.792652800000000419e+22 3.197734700000000082e+21 3.544947999999999869e+21
8.000000000000000167e-02 1.113093499999999922e+23 3.368672799999999869e+21 4.029595000000000033e+21
8.200000000000000344e-02 1.076921499999999917e+23 3.241183299999999984e+21 3.824165799999999836e+21
