0.000000000000000000e+00 -inf -inf -inf
1.500000000000000031e-03 -5.187569381924624270e+38 -5.187569381924624270e+38 -5.187569381924624270e+38
3.000000000000000062e-03 -9.894503368233994132e+32 -9.894503368233994132e+32 -9.894503368233994132e+32
4.499999999999999660e-03 -4.463341106308695276e+29 -4.463341106308695276e+29 -4.463341106308695276e+29
6.000000000000000125e-03 -1.887226747545934746e+27 -1.887226747545928699e+27 -1.887226747545936120e+27
7.499999999999999722e-03 -2.719780390070994674e+25 -2.719780390069995665e+25 -2.719780390070967186e+25
8.999999999999999320e-03 -8.513148186815139886e+23 -8.513148186742316031e+23 -8.513148186815206995e+23
1.050000000000000065e-02 -4.550943723163742949e+22 -4.550943722386458726e+22 -4.550943723126828879e+22
1.200000000000000025e-02 -3.599617357260553454e+21 -3.599617350593676837e+21 -3.599617357211982889e+21
1.349999999999999985e-02 -3.840329243264996475e+20 -3.840329170444334531e+20 -3.840329240195972465e+20
1.499999999999999944e-02 -5.188255364966368870e+19 -5.188254822316066406e+19 -5.188255394675448218e+19
1.650000000000000078e-02 -8.486652716231896064e+18 -8.486647159638692864e+18 -8.486652819640563712e+18
1.799999999999999864e-02 -1.626907989071609088e+18 -1.626904069197269248e+18 -1.626909066266237440e+18
1.949999999999999997e-02 -3.570953237265955840e+17 -3.570986858474081280e+17 -3.570960948781427200e+17
2.100000000000000130e-02 -8.817585157340352000e+16 -8.845410668104097600e+16 -8.834221369449425600e+16
2.249999999999999917e-02 -2.158472825265183200e+16 -2.461054336880882800e+16 -2.411938090707480400e+16
2.400000000000000050e-02 -1.099795307862142000e+15 -7.755666714761719000e+15 -6.964792347075791000e+15
2.549999999999999836e-02 1.018741949907486000e+16 -2.776299470449034500e+15 -2.275866554983329000e+15
2.699999999999999969e-02 1.081483597030034400e+16 -1.221231922562266000e+15 -1.034478616285062500e+15
2.850000000000000103e-02 9.841464574948828000e+15 -6.787278911913621250e+14 -5.855898802051572500e+14
2.999999999999999889e-02 9.251140068612122000e+15 -4.516441197880338750e+14 -3.917924760955083125e+14
3.150000000000000022e-02 8.766606268399068000e+15 -3.364485823533942500e+14 -2.898172312797703125e+14
3.300000000000000155e-02 8.341641538819093000e+15 -2.705929724665912188e+14 -2.241703383399468125e+14
3.450000000000000289e-02 8.092598694695544000e+15 -2.282384219443055000e+14 -1.946854144221821875e+14
3.599999999999999728e-02 7.879912998106763000e+15 -1.980027711619170000e+14 -1.699282957961051250e+14
3.749999999999999861e-02 7.462911116111589000e+15 -1.770111816155106250e+14 -1.440241862956269375e+14
3.899999999999999994e-02 7.116317774808802000e+15 -1.604714836633474062e+14 -1.312885701893115312e+14
4.050000000000000128e-02 6.830028415511653000e+15 -1.478805880052395938e+14 -1.155624391195691562e+14
4.200000000000000261e-02 6.522359720445652000e+15 -1.376278433381289688e+14 -1.053252608609851719e+14
4.349999999999999700e-02 6.138798644486035000e+15 -1.297897878473860938e+14 -1.007603672822954688e+14
4.499999999999999833e-02 5.794211572549987000e+15 -1.238656931931606562e+14 -1.039183263214248125e+14
4.649999999999999967e-02 5.434229769239609000e+15 -1.189750378528830000e+14 -1.003555704137456875e+14
4.800000000000000100e-02 5.330379583340012000e+15 -1.142213747257635625e+14 -9.640242757006996875e+13
4.950000000000000233e-02 5.104234357424815000e+15 -1.108793331214602500e+14 -8.977289260691210938e+13
5.099999999999999672e-02 4.828443617884578000e+15 -1.083906392236639062e+14 -8.845620263261528125e+13
5.249999999999999806e-02 4.559615006407483000e+15 -1.066578651978790000e+14 -8.964434451088178125e+13
5.399999999999999939e-02 4.351248771383892500e+15 -1.048157570792717812e+14 -9.104048065568376562e+13
5.550000000000000072e-02 3.995582765445620000e+15 -1.041827621108895469e+14 -8.994687652157828125e+13
5.700000000000000205e-02 3.748882664955371500e+15 -1.031154454736682500e+14 -9.021277364969481250e+13
5.850000000000000339e-02 3.599026043232539000e+15 -1.022262054298107031e+14 -8.754936697358196875e+13
5.999999999999999778e-02 3.308600583471525000e+15 -1.023641077154753750e+14 -9.000746569771693750e+13
6.149999999999999911e-02 3.097063251192883500e+15 -1.018703901226888125e+14 -9.299746783535931250e+13
6.300000000000000044e-02 2.824118960465408000e+15 -1.020809324531240000e+14 -9.312048146457243750e+13
6.450000000000000178e-02 2.600313445779004000e+15 -1.021858105324796250e+14 -9.365721955807457812e+13
6.600000000000000311e-02 2.476385026388262000e+15 -1.019979509269180312e+14 -9.423299969244112500e+13
6.750000000000000444e-02 2.275117073203507500e+15 -1.023191890377179375e+14 -9.553372655190101562e+13
6.900000000000000577e-02 2.057632861610211250e+15 -1.026960248090435312e+14 -9.610283555496837500e+13
7.049999999999999323e-02 1.900606270456258750e+15 -1.028508393247207188e+14 -9.692064547921300000e+13
7.199999999999999456e-02 1.718048040676187500e+15 -1.033918883806190938e+14 -9.761755322678242188e+13
7.349999999999999589e-02 1.580025194663426500e+15 -1.037362622570345781e+14 -9.762814366779596875e+13
7.499999999999999722e-02 1.438639747147540250e+15 -1.041661665552175625e+14 -9.814822689085568750e+13
7.649999999999999856e-02 1.299661712398439750e+15 -1.045953716937733594e+14 -9.989851813399085938e+13
7.799999999999999989e-02 1.186108047434240250e+15 -1.049975700442096875e+14 -9.969646549115953125e+13
7.950000000000000122e-02 1.065171790038796000e+15 -1.054752195806886406e+14 -9.991281627163790625e+13
8.100000000000000255e-02 9.605520182349167500e+14 -1.058884815129886562e+14 -1.025844758532877500e+14
8.250000000000000389e-02 8.717692211698810000e+14 -1.062910887083924688e+14 -1.029299365097637188e+14
8.400000000000000522e-02 7.939961432267467500e+14 -1.065162710389862969e+14 -1.030751711631231875e+14
8.550000000000000655e-02 6.962400444291788750e+14 -1.069335132561205312e+14 -1.038079168575020000e+14
8.699999999999999400e-02 6.274569899123351250e+14 -1.070540572522985312e+14 -1.046474614609096250e+14
8.849999999999999534e-02 5.616412106465088750e+14 -1.073122484635640625e+14 -1.051668273008473438e+14
