7.340207999999999455e-02 -3.375138195666578440e+02
9.175260000000000360e-02 -1.526114588413109914e+02
1.101031299999999935e-01 -7.950981505787267167e+01
1.284536500000000026e-01 -4.562072553947996312e+01
1.468041599999999891e-01 -2.808463879198167490e+01
1.651546899999999929e-01 -1.827436759091263951e+01
1.835052000000000072e-01 -1.245735966857542287e+01
2.018557300000000110e-01 -8.835812976404108454e+00
2.202062599999999870e-01 -6.477781367295177617e+00
2.385567700000000013e-01 -4.886891305206130021e+00
2.569073000000000051e-01 -3.772264052174522764e+00
2.752578199999999864e-01 -2.967477242393268266e+00
2.936083199999999782e-01 -2.371306056770611903e+00
3.119588500000000098e-01 -1.917298373185064575e+00
3.303093799999999858e-01 -1.568513941063677031e+00
3.486599000000000226e-01 -1.297325580226915909e+00
3.670104000000000144e-01 -1.083757217279302631e+00
3.853609299999999904e-01 -9.126096748785089696e-01
4.037114600000000220e-01 -7.737586432458410934e-01
4.220619800000000033e-01 -6.603970676854339361e-01
4.404125099999999793e-01 -5.661952494599021835e-01
4.587630100000000266e-01 -4.882545751824040048e-01
4.771135400000000026e-01 -4.227274416120817557e-01
4.954640599999999839e-01 -3.677249115268275137e-01
5.138145899999999600e-01 -3.210902658888554750e-01
5.321650900000000073e-01 -2.812155346014516555e-01
5.505156500000000230e-01 -2.474741976442962343e-01
5.688661799999999991e-01 -2.182980849978827520e-01
5.872166399999999564e-01 -1.931160780603864424e-01
6.055671700000000435e-01 -1.717377203420584753e-01
6.239177000000000195e-01 -1.527417217010973438e-01
6.422682199999999453e-01 -1.363376041142923545e-01
6.606187500000000323e-01 -1.217760963381737394e-01
6.789692800000000084e-01 -1.091713860394334101e-01
6.973198099999999844e-01 -9.774499458271959651e-02
7.156703399999999604e-01 -8.783477961242837362e-02
7.340208000000000288e-01 -7.884486613262700616e-02
7.523713300000000048e-01 -7.123640553464491432e-02
7.707218599999999809e-01 -6.407860587812917730e-02
7.890723800000000177e-01 -5.771323118856765133e-02
8.074229099999999937e-01 -5.184859410685710435e-02
8.257734399999999697e-01 -4.684945178498929608e-02
8.441239699999999457e-01 -4.253789921554547437e-02
8.624745000000000328e-01 -3.804484701529912971e-02
8.808250199999999586e-01 -3.419516880905423134e-02
8.991754899999999662e-01 -3.098265286763217385e-02
9.175260200000000532e-01 -2.811770373249210600e-02
9.358765399999999790e-01 -2.519916458612829827e-02
9.542270699999999550e-01 -2.243560253807419871e-02
9.725776000000000421e-01 -2.037517273734864437e-02
9.909281300000000181e-01 -1.819578634065277534e-02
1.009278700000000084e+00 -1.633199322590951630e-02
1.027629200000000020e+00 -1.478421541355614925e-02
1.045979699999999957e+00 -1.329845327377299907e-02
1.064330199999999893e+00 -1.211065807419102296e-02
1.082680700000000051e+00 -1.062474171972838805e-02
1.101031300000000046e+00 -9.409858958366842593e-03
1.119381799999999982e+00 -8.638717355018936742e-03
1.137732399999999977e+00 -7.708509991526230586e-03
1.156082800000000077e+00 -6.723314221165677118e-03
1.174433300000000013e+00 -6.076626928317145279e-03
1.192783900000000008e+00 -5.221330015713288898e-03
1.211134300000000108e+00 -4.429694318026463316e-03
1.229484900000000103e+00 -4.005993529710870880e-03
1.247835400000000039e+00 -3.647124455923292895e-03
