94.5 -10.0 0.0199341 258.1304199742144 121.41699981689453
94.5 -9.700000000000003 0.019982 258.6356896012135 499.218994140625
94.5 -9.399999999999999 0.0199421 258.2021604109877 880.1160278320312
94.5 -9.100000000000001 0.0199438 257.8891790257111 1256.0889892578125
94.5 -8.799999999999997 0.0199 258.2160352340526 1630.18798828125
94.5 -8.5 0.019963 257.7326146637157 2008.1800537109375
94.5 -8.2 0.0199025 257.878891257527 2384.02587890625
94.5 -7.900000000000002 0.0198993 258.1993788278631 2763.888916015625
94.5 -7.600000000000001 0.0199147 258.4940700105739 3142.3798828125
94.5 -7.300000000000001 0.0198843 257.6617727165933 3520.904052734375
94.5 -7.0 0.0199561 257.81241659878236 3903.22802734375
94.5 -6.699999999999999 0.0199641 257.8892129996729 4280.119140625
94.5 -6.400000000000002 0.0198857 258.5018863950002 4661.35986328125
94.5 -6.100000000000001 0.0199059 257.67393286286665 5038.97314453125
94.5 -5.800000000000001 0.0198466 257.6908934476656 5418.25390625
94.5 -5.5 0.0338855 258.7460769926728 5802.2099609375
94.5 -5.199999999999999 0.0704975 257.8599518820262 6181.18115234375
94.5 -4.900000000000002 0.0706502 257.65059487754314 6557.505859375
94.5 -4.600000000000001 0.0706637 258.49143052284626 6939.2451171875
94.5 -4.300000000000001 0.070906 258.5724500283587 7323.35498046875
94.5 -4.0 0.0707309 258.14166258105905 7701.51904296875
94.5 -3.6999999999999993 0.0708202 257.9237171349052 8081.81494140625
94.5 -3.400000000000002 0.0706393 255.64998277313512 8458.9814453125
94.5 -3.1000000000000014 0.0711921 258.08698603517337 8842.265625
94.5 -2.8000000000000007 0.070572 258.12966680375416 9225.259765625
94.5 -2.5 0.0706479 258.02385153600596 9603.97265625
94.5 -2.1999999999999993 0.0706113 257.9830985045397 9984.7158203125
94.5 -1.9000000000000021 0.0708909 257.9024121950851 10364.0302734375
94.5 -1.6000000000000014 0.070669 257.6586825091404 10745.046875
94.5 -1.3000000000000007 0.0707165 257.6838958003752 11127.0791015625
94.5 -1.0 0.0706488 257.78511364269264 11510.6728515625
94.5 -0.6999999999999993 0.0706813 258.6259321770965 11891.8271484375
94.5 -0.40000000000000213 0.070768 258.48775617194514 12272.4140625
94.5 -0.10000000000000142 0.0705263 258.3016505697296 12654.703125
94.5 0.1999999999999993 0.070459 257.63487348061807 13032.609375
94.5 0.5 0.0709715 257.59726564845573 13416.4609375
94.5 0.8000000000000007 0.0710234 258.5897252757441 13802.654296875
94.5 1.1000000000000014 0.0705745 258.48419430050564 14185.7314453125
94.5 1.3999999999999986 0.0707759 258.3196259056556 14566.1982421875
94.5 1.6999999999999993 0.0708583 258.0409368498678 14941.818359375
94.5 2.0 0.0707736 258.8020765933547 15321.716796875
94.5 2.3000000000000007 0.0705377 258.05522534980827 15697.0615234375
94.5 2.6000000000000014 0.0707945 258.49717517199525 16077.837890625
94.5 2.8999999999999986 0.0709487 258.3490374562258 16455.384765625
94.5 3.1999999999999993 0.0707652 258.3301769528128 16831.021484375
94.5 3.5 0.070666 258.6958141237149 17212.69140625
94.5 3.8000000000000007 0.0705815 257.90248414883325 17590.150390625
94.5 4.100000000000001 0.163342 258.58700139592094 17969.740234375
94.5 4.399999999999999 0.201871 257.6140844109624 18347.267578125
94.5 4.699999999999999 0.201781 258.6333936700478 18730.296875
94.5 5.0 0.202801 257.6880724932832 19111.123046875
94.5 5.300000000000001 0.202225 257.77141752740704 19493.34375
94.5 5.600000000000001 0.202304 257.89079214739064 19876.40625
94.5 5.899999999999999 0.202135 257.7251554977026 20258.8359375
94.5 6.199999999999999 0.201682 257.7046574185364 20639.607421875
94.5 6.5 0.20135 258.04873286485974 21018.3046875
94.5 6.800000000000001 0.202843 258.1476627047889 21400.3359375
94.5 7.100000000000001 0.201543 258.34971991470456 21781.162109375
94.5 7.399999999999999 0.20196 258.2082876334955 22159.22265625
94.5 7.699999999999999 0.202805 257.5481312007548 22538.50390625
94.5 8.0 0.202128 258.55684240877446 22919.86328125
94.5 8.299999999999999 0.202829 258.47547517363506 23298.560546875
94.5 8.6 0.201693 258.2376363801943 23676.828125
94.5 8.9 0.201825 256.05968876294037 24050.779296875
94.5 9.2 0.201927 251.08867109338541 24419.181640625
94.5 9.5 0.202131 246.27609153566087 24787.515625
94.5 9.8 0.202284 241.70271613273516 25154.224609375
