3.448700000000000045e+02 6.564578724725183179e+01 3.525494936568739773e-03 1.036027095742699125e+15 3.218737478799255937e+07
3.426399999999999864e+02 6.366862766211558267e+01 5.813909312732951432e-03 5.391249900114438750e+14 2.321906522690876573e+07
3.403999999999999773e+02 5.903649976589814230e+01 1.366708548800093549e-02 1.875585542647926562e+14 1.369520187017309479e+07
3.385400000000000205e+02 4.924694513598711154e+01 6.800523153922044539e-02 3.938171695185002344e+13 6.275485395716415718e+06
3.365899999999999750e+02 8.991686789338150732e+01 8.498925918049891892e-02 2.334965098309190625e+14 1.528059258768844604e+07
3.353899999999999864e+02 8.392768814200087490e+01 2.285483313126689467e-02 4.423001732788536875e+14 2.103093372341926396e+07
3.346399999999999864e+02 8.071679257270935182e+01 9.225897642342861457e-03 7.061648267468418750e+14 2.657376199838558584e+07
3.343799999999999955e+02 7.902585694661866000e+01 6.066842923338235972e-03 9.950486856633125000e+14 3.154439230137921870e+07
3.341800000000000068e+02 7.778951573352100013e+01 7.176267441726650979e-03 1.058124747523933250e+15 3.252882948284387961e+07
3.430699999999999932e+02 6.337153607303846314e+01 3.445796610682195019e-03 5.206069641482886875e+14 2.281681319002039358e+07
3.414200000000000159e+02 6.154637384903659125e+01 3.879788911910502305e-03 3.196694242743159375e+14 1.787930156002509966e+07
3.403100000000000023e+02 5.911286439413989768e+01 5.818892174221885170e-03 1.842810340083585625e+14 1.357501506475622952e+07
3.394300000000000068e+02 5.474328717087334439e+01 1.304349390669370598e-02 9.194174571220378125e+13 9.588625851090643555e+06
3.385699999999999932e+02 4.900140511765000895e+01 3.048073470933354567e-02 3.825564339696466406e+13 6.185114663202668540e+06
3.378799999999999955e+02 4.376600725399919867e+01 7.005411420854724958e-02 2.282027104112092578e+13 4.777056734132527374e+06
3.368100000000000023e+02 9.083873235663867263e+01 4.741647112518102697e-02 2.352579978269737500e+14 1.533812236967008188e+07
3.359499999999999886e+02 8.765386466926753428e+01 2.312483672659698328e-02 3.179579089741104375e+14 1.783137428730916604e+07
3.354499999999999886e+02 8.472184874587097170e+01 1.155138553196781784e-02 4.355206536516584375e+14 2.086913159792851657e+07
3.351899999999999977e+02 8.280954097775348544e+01 7.098792650993562478e-03 5.508837806069327500e+14 2.347091350175644085e+07
3.350000000000000000e+02 7.975413515304410339e+01 3.755105805001774343e-03 8.415422092752903750e+14 2.900934692948620021e+07
3.349100000000000250e+02 8.056584819088047311e+01 3.905826034220710296e-03 7.744732260409671250e+14 2.782935906629844010e+07
3.344599999999999795e+02 7.940379643938561571e+01 3.308350389843482415e-03 9.266280973691185000e+14 3.044056664007946104e+07
3.342799999999999727e+02 7.892320740312037231e+01 2.657911516828230600e-03 9.735867756211413750e+14 3.120235208475703001e+07
3.342300000000000182e+02 7.813682212132567884e+01 4.316527399968387961e-03 1.003048591367117500e+15 3.167094238204978779e+07
3.423799999999999955e+02 6.325496602766470033e+01 2.728695360121712998e-03 5.057160752856834375e+14 2.248813187629606947e+07
3.416800000000000068e+02 6.154546919671943783e+01 4.440273975649838487e-03 3.258810941248557500e+14 1.805217699128988013e+07
3.404100000000000250e+02 5.906535866911342225e+01 8.586397066078806442e-03 1.851384395687166562e+14 1.360655869677254744e+07
3.394100000000000250e+02 5.554459215349635315e+01 1.134844947614798739e-02 9.835606231297556250e+13 9.917462493651062250e+06
3.382799999999999727e+02 4.954821156106786617e+01 2.890186425724602243e-02 4.334220506741562500e+13 6.583479708134264685e+06
3.376600000000000250e+02 4.433570997021922011e+01 6.468811472741263502e-02 2.485194558856972656e+13 4.985172573599606752e+06
3.370299999999999727e+02 9.119171463739674266e+01 5.515649035014415225e-02 2.177195849641090312e+14 1.475532395320783928e+07
3.361299999999999955e+02 8.885466990132071885e+01 2.828312014074604863e-02 2.907419535974988750e+14 1.705115695774039999e+07
3.357799999999999727e+02 8.572693424411245644e+01 1.396155802901235914e-02 4.025736407022082500e+14 2.006423785500481725e+07
3.352900000000000205e+02 8.352309276919594083e+01 8.578713067645571400e-03 5.037829531421100000e+14 2.244510978235816211e+07
3.354399999999999977e+02 8.203316070567377949e+01 5.997699557697444214e-03 5.834068219284537500e+14 2.415381588752497360e+07
3.351000000000000227e+02 8.086551914970911525e+01 4.357896996082181139e-03 7.013605814422648750e+14 2.648321320086112246e+07
3.350000000000000000e+02 7.975413515304410339e+01 3.755105805001774343e-03 8.415422092752903750e+14 2.900934692948620021e+07
3.345500000000000114e+02 7.944075176967952245e+01 3.125858947428763936e-03 9.025611184228827500e+14 3.004265498292190954e+07
3.345199999999999818e+02 7.868028281269516810e+01 4.527518737855901719e-03 9.422963683636042500e+14 3.069684622829524800e+07
