3.431999999999999886e+02 3.206033545810680607e+01 4.718935967651245456e+00 5.230900023416386250e+14 2.287116093121725693e+07
3.651100000000000136e+02 4.115736451796228579e+01 5.670673943638069453e-02 1.253480332187961600e+16 1.119589358732906878e+08
3.627099999999999795e+02 4.179551693431226767e+01 1.091812693087915592e-01 9.052981817849168000e+15 9.514715874816845357e+07
3.533399999999999750e+02 4.596514692778138311e+01 1.426526267131884795e+00 2.084738432905386500e+15 4.565893595897068828e+07
3.649200000000000159e+02 4.121259001819582579e+01 6.525809059857548555e-02 1.211537446392070800e+16 1.100698617420804650e+08
3.601800000000000068e+02 4.233602797399780115e+01 1.860465038553956174e-01 6.404681560292282000e+15 8.002925440295118093e+07
3.568299999999999841e+02 4.376594169950545421e+01 4.494064014931855033e-01 3.889750563969970000e+15 6.236786483414331079e+07
3.501299999999999955e+02 4.961260138303060074e+01 1.423520720885524149e+01 9.256031564166435000e+14 3.042372686599463224e+07
3.425299999999999727e+02 2.675128283862759204e+01 5.443827864345133882e+00 5.277820002099725000e+14 2.297350648486148193e+07
3.568199999999999932e+02 4.376502263073744103e+01 4.496789197060370169e-01 3.884790542409433000e+15 6.232808790913958848e+07
3.642699999999999818e+02 4.151101563813408291e+01 7.158835145744193995e-02 1.113654803685328000e+16 1.055298442946509868e+08
3.601399999999999864e+02 4.233401326410528043e+01 1.863817796917724978e-01 6.384274543643704000e+15 7.990165544995738566e+07
3.441999999999999886e+02 3.796519579966140867e+01 2.260256778625158631e+02 3.191029147190036875e+14 1.786345192618167028e+07
3.420899999999999750e+02 2.595198337838741054e+01 2.695937140013147992e+00 6.107132296451090000e+14 2.471261276443891227e+07
3.650699999999999932e+02 4.121779744260783218e+01 5.259885618542158719e-02 1.267590199073051600e+16 1.125873083021817207e+08
3.627500000000000000e+02 4.179720364612348504e+01 1.089462429909392183e-01 9.082143216334888000e+15 9.530027920386639237e+07
3.475699999999999932e+02 5.358419375765347326e+01 1.608046693365546844e+03 3.132189061405712500e+14 1.769799158493898809e+07
3.650799999999999841e+02 4.121809510798365039e+01 5.256725168361087858e-02 1.268599696789804400e+16 1.126321311522517651e+08
3.651200000000000045e+02 4.115786963258765496e+01 5.665786434742507705e-02 1.254913873189851600e+16 1.120229384184262305e+08
3.649399999999999977e+02 4.121332051440955979e+01 6.517353417936895543e-02 1.213603826441152800e+16 1.101636885022080541e+08
3.642599999999999909e+02 4.151079350391347589e+01 7.161607050222786042e-02 1.113048625127738200e+16 1.055011196683588922e+08
3.627400000000000091e+02 4.179672091427185165e+01 1.090134710928108847e-01 9.073792565307474000e+15 9.525645681688708067e+07
3.601600000000000250e+02 4.233530736876506495e+01 1.861663952811097034e-01 6.397378720887980000e+15 7.998361532769058645e+07
3.533299999999999841e+02 4.596446316308144731e+01 1.427109928510093662e+00 2.082726799789498500e+15 4.563690173302191496e+07
3.475799999999999841e+02 5.359645028980122561e+01 1.601468445346740282e+03 3.137822402301195000e+14 1.771389963362442330e+07
3.442099999999999795e+02 3.796992478923088044e+01 2.258487681799080917e+02 3.194611262178226250e+14 1.787347549353014305e+07
3.642300000000000182e+02 4.150998060432611680e+01 7.171758175784548328e-02 1.110831527629566800e+16 1.053959926956222951e+08
3.568399999999999750e+02 4.376663215577752908e+01 4.492016898582461559e-01 3.893478638286117500e+15 6.239774545835865289e+07
3.647200000000000273e+02 4.115998719637981651e+01 6.818504649803676376e-02 1.200800987433446800e+16 1.095810653093611300e+08
3.592200000000000273e+02 4.281304477514967033e+01 2.304028090133785622e-01 5.701879819550467000e+15 7.551079273554520309e+07
3.479700000000000273e+02 5.163106545803577063e+01 4.030559565353760263e+02 3.650185046273785625e+14 1.910545745663731918e+07
3.428399999999999750e+02 2.623145242619351336e+01 1.201873037434418201e+01 4.795792130341938750e+14 2.189929708995687962e+07
3.643600000000000136e+02 4.114557595997686690e+01 7.300081965931323746e-02 1.128217463176096800e+16 1.062175815567317903e+08
3.562300000000000182e+02 4.394896033176700456e+01 4.732801309051782868e-01 3.565536733505316000e+15 5.971211546667322516e+07
3.423799999999999955e+02 2.644549651250837030e+01 3.642054092922538011e+00 5.894736803452311250e+14 2.427907906707400456e+07
3.634200000000000159e+02 4.144479944288247708e+01 8.610231665211015573e-02 1.000518589770325600e+16 1.000259261276957989e+08
3.531499999999999773e+02 4.615653787906533978e+01 1.463501909080364261e+00 2.037849227003388750e+15 4.514254342638868839e+07
3.647900000000000205e+02 4.113248030596437133e+01 5.276138752865854736e-02 1.245621720888969600e+16 1.116074245240418464e+08
3.617300000000000182e+02 4.208311643030433657e+01 1.201049273817844099e-01 8.096180850518749000e+15 8.997878000128002465e+07
3.503299999999999841e+02 4.883804821906952043e+01 1.172990433438512703e+01 9.629576241351542500e+14 3.103155851927444339e+07
3.436100000000000136e+02 3.502930760522335873e+01 4.886235570006418172e+00 5.166785943752234375e+14 2.273056520140279084e+07
