1.265300000000000091e+00 1.321052241129771598e+00 1.203000542369917092e+01
1.458900000000000086e+00 1.592276954694218816e+00 1.080390294248120675e+01
1.487000000000000099e+00 1.698551111161775706e+00 1.122908485691945657e+01
1.737300000000000066e+00 1.930184738083080997e+00 9.948382964741051993e+00
1.798599999999999977e+00 1.656866295825336399e+00 1.016340791689989587e+01
1.818400000000000016e+00 1.878808426051302494e+00 8.800721101706947991e+00
2.194599999999999884e+00 1.940005385780025016e+00 9.628155953336754891e+00
2.286599999999999966e+00 1.672132640226958289e+00 9.999572845180003000e+00
2.340100000000000069e+00 1.868495125057289430e+00 9.000997161602157348e+00
2.546699999999999964e+00 2.116536299506485364e+00 9.729542653262660323e+00
2.965599999999999792e+00 2.749794740026899387e+00 8.577075396791448370e+00
3.193700000000000205e+00 2.048340131259623664e+00 9.031055141704348088e+00
3.281200000000000117e+00 2.967316694524816612e+00 8.335979809749160196e+00
3.673200000000000021e+00 3.211063840055001339e+00 8.094841940652367285e+00
4.065599999999999881e+00 3.593836413177423861e+00 6.888368167503403861e+00
4.335799999999999876e+00 3.894487251214250101e+00 6.862340726958374937e+00
4.477500000000000036e+00 4.052231725372255511e+00 6.337335730744914741e+00
4.645400000000000418e+00 5.155593050389315479e+00 5.221305799267468295e+00
4.816300000000000026e+00 5.238437442226740792e+00 4.804854702111907905e+00
5.208999999999999631e+00 6.212984419547295190e+00 3.932751365478794892e+00
5.547600000000000087e+00 6.143100592355644096e+00 3.714798449594833407e+00
5.696399999999999686e+00 6.633508877974031215e+00 3.968241644587736427e+00
5.963799999999999990e+00 6.977452489836739602e+00 2.759142516956758939e+00
6.123199999999999754e+00 7.290559977077517573e+00 2.677655914862884678e+00
6.168400000000000105e+00 7.794094446048697833e+00 2.347161387495289020e+00
6.232700000000000351e+00 8.210423818447171840e+00 2.580352332609523902e+00
6.444700000000000095e+00 8.248433055762342647e+00 1.878245458709237647e+00
6.710899999999999643e+00 7.625193806182353207e+00 2.283109368716440102e+00
7.244500000000000384e+00 8.980850350152362438e+00 1.398382205846741888e+00
7.727999999999999758e+00 1.053985331826690519e+01 1.167844504287750107e+00
7.767500000000000071e+00 1.119952550261650259e+01 8.349984678022248641e-01
8.004300000000000637e+00 1.141625348269860574e+01 1.087505232850823234e+00
8.452500000000000568e+00 1.105287184812822154e+01 9.559158070053419554e-01
