# HDF: fcm_201405_172  
# /messung/kmc/daten/2014/2Q/pilatus_201405_0804.tif
# /messung/kmc/daten/2014/2Q/pilatus_201405_0812.tif
# /messung/kmc/daten/2014/2Q/pilatus_201405_0820.tif
# /messung/kmc/daten/2014/2Q/pilatus_201405_0828.tif
# /messung/kmc/daten/2014/2Q/pilatus_201405_0836.tif
# /messung/kmc/daten/2014/2Q/pilatus_201405_0844.tif
# /messung/kmc/daten/2014/2Q/pilatus_201405_0852.tif
# /messung/kmc/daten/2014/2Q/pilatus_201405_0860.tif
# /messung/kmc/daten/2014/2Q/pilatus_201405_0868.tif
# /messung/kmc/daten/2014/2Q/pilatus_201405_0876.tif
# /messung/kmc/daten/2014/2Q/pilatus_201405_0884.tif
# /messung/kmc/daten/2014/2Q/pilatus_201405_0892.tif
# /messung/kmc/daten/2014/2Q/pilatus_201405_0900.tif
# /messung/kmc/daten/2014/2Q/pilatus_201405_0908.tif
# /messung/kmc/daten/2014/2Q/pilatus_201405_0916.tif
# /messung/kmc/daten/2014/2Q/pilatus_201405_0924.tif
# /messung/kmc/daten/2014/2Q/pilatus_201405_0932.tif
# /messung/kmc/daten/2014/2Q/pilatus_201405_0940.tif
# /messung/kmc/daten/2014/2Q/pilatus_201405_0948.tif
# /messung/kmc/daten/2014/2Q/pilatus_201405_0956.tif
# /messung/kmc/daten/2014/2Q/pilatus_201405_0964.tif
# /messung/kmc/daten/2014/2Q/pilatus_201405_0972.tif
# /messung/kmc/daten/2014/2Q/pilatus_201405_0980.tif
# /messung/kmc/daten/2014/2Q/pilatus_201405_0988.tif
# /messung/kmc/daten/2014/2Q/pilatus_201405_0996.tif
# /messung/kmc/daten/2014/2Q/pilatus_201405_1004.tif
# /messung/kmc/daten/2014/2Q/pilatus_201405_1012.tif
# /messung/kmc/daten/2014/2Q/pilatus_201405_1020.tif
# /messung/kmc/daten/2014/2Q/pilatus_201405_1028.tif
# /messung/kmc/daten/2014/2Q/pilatus_201405_1036.tif
# Energy (eV)=8000	Distance (mm)=413.72	Normalization (s A)=1.656984e-11	Center=(485.57,532.599)	Binsize (nm-1)=0.016854872
# Normalized by solid angle (1/distance^2), time (PilatusAcqTime_GRAL) and intensity (K4norm_mean)
# q(nm-1)	I_norm	err_pois	err_stdv
0.13483898	2.7467374e+20	1.3480527e+18	1.9345147e+20
0.15169386	1.4103861e+20	5.9143646e+17	5.5799122e+19
0.16854872	5.9827205e+19	4.0221309e+17	3.894842e+19
0.1854036	4.3862199e+19	2.3873143e+17	2.0670151e+19
0.20225846	1.0272563e+20	2.6314229e+17	1.4808249e+19
0.21911334	1.8860346e+20	2.8623546e+17	1.7455088e+19
0.23596821	2.8090358e+20	3.7190063e+17	1.9075102e+19
0.25282309	3.5719602e+20	5.651491e+17	1.4157171e+19
0.26967795	4.2251137e+20	8.2686387e+17	1.4611507e+19
0.28653283	4.2799629e+20	5.7866146e+17	5.5006214e+18
0.30338771	4.0601691e+20	3.2160331e+17	3.604035e+18
0.32024256	3.7301666e+20	2.4103118e+17	2.8062921e+18
0.33709744	3.3470367e+20	1.9904478e+17	2.4833914e+18
0.35395232	2.9754742e+20	1.7177102e+17	2.2903313e+18
0.3708072	2.6049988e+20	1.5109381e+17	2.0428511e+18
0.38766205	2.2423559e+20	1.2999367e+17	1.8437566e+18
0.40451693	1.9180975e+20	1.0983144e+17	1.5601519e+18
0.42137181	1.6694631e+20	9.6804565e+16	1.2954219e+18
0.43822669	1.4547825e+20	8.7260046e+16	1.0857607e+18
0.45508154	1.2601312e+20	7.959651e+16	8.6944313e+17
0.47193642	1.1092918e+20	7.2695664e+16	6.9953119e+17
0.4887913	9.9251692e+19	6.6088895e+16	5.4750635e+17
0.50564618	9.048449e+19	6.2097915e+16	3.7997769e+17
0.52250102	8.475674e+19	5.9242704e+16	2.5290069e+17
0.5393559	8.1566475e+19	5.7498783e+16	1.4058143e+17
0.55621075	8.0699967e+19	5.6128763e+16	8.4647878e+16
0.57306566	8.1871706e+19	5.4860646e+16	1.2803502e+17
0.58992051	8.4714492e+19	5.4756498e+16	1.8510249e+17
0.60677542	8.8882563e+19	5.465466e+16	2.1920334e+17
0.62363027	9.398922e+19	5.5179332e+16	2.4707696e+17
0.64048512	9.9884114e+19	5.6224912e+16	2.7452592e+17
0.65734003	1.0604716e+20	5.6722055e+16	2.8578096e+17
0.67419488	1.1239145e+20	5.7760025e+16	2.7347098e+17
0.69104973	1.1883605e+20	5.8368581e+16	2.6193077e+17
0.70790464	1.2469634e+20	5.9176494e+16	2.5128346e+17
0.72475949	1.3017659e+20	5.9727651e+16	2.310853e+17
0.7416144	1.3512467e+20	5.9846157e+16	2.022412e+17
0.75846925	1.3937346e+20	6.0265839e+16	1.7172267e+17
0.7753241	1.4281473e+20	6.0226606e+16	1.4229814e+17
0.79217901	1.454155e+20	6.0216449e+16	1.2217239e+17
0.80903386	1.4711552e+20	5.9724129e+16	9.5223969e+16
0.8258887	1.4782259e+20	5.9263368e+16	7.9156412e+16
0.84274362	1.4789789e+20	5.866719e+16	7.7420061e+16
0.85959846	1.4703024e+20	5.7465022e+16	8.9027591e+16
0.87645338	1.4529016e+20	5.6680453e+16	1.0962199e+17
0.89330822	1.4293772e+20	5.5507775e+16	1.242883e+17
0.91016307	1.3990051e+20	5.4327527e+16	1.4173861e+17
0.92701798	1.3624688e+20	5.3142451e+16	1.5810853e+17
0.94387283	1.3204416e+20	5.1717929e+16	1.7588115e+17
0.96072768	1.2742631e+20	5.0326518e+16	1.8522691e+17
0.97758259	1.2243559e+20	4.8795415e+16	1.9383431e+17
