# HDF: fcm_201403_060  
# /archive/messung/kmc/daten/2014/1Q/pilatus_201403_0958.tif
# Energy (eV)=8800 Distance (mm)=4.5326  Normalization factor =0.00050354436  Center=(497.5,538.2)  Binsize (nm-1)=0.0017
# Normalized by solid angle (1/distance^2), time (PilatusAcqTime_GRAL) and intensity (K4norm_mean)
# Detector quantum efficiency = 95.72% Monitor sensitivity (ph/s/A) = 4.538e+16 Sample thickness (mm) =1 Direct beam(photons * sr) = 0.5261
# q(nm-1)	I_norm	err_pois	err_stdv
0	0	936.8604	0
0.0017	0	495.4888	19.156049
0.0034	116.9823	368.98775	123.06522
0.0051	28.276646	298.14348	49.491856
0.0068	57.17643	267.29038	61.98836
0.0085	149.14818	259.18622	95.953146
0.0102	111.25988	248.02051	79.754576
0.0119	60.180026	235.53966	56.822733
0.0136	48.830011	223.89662	48.683206
0.0153	20.618159	213.67598	30.484465
0.017	57.72822	206.45954	48.676525
0.0187	88.570004	192.27908	55.727054
0.0204	46.08228	171.99287	36.48104
0.0221	236.69353	175.87281	173.66888
0.0238	3010.799	258.95496	1929.1038
0.0255	34864.747	799.90277	5819.3133
0.0272	75821.736	1143.6286	6429.9595
0.0289	122537.3	1542.2865	3941.6954
0.0306	127014.38	1504.2238	3058.4636
0.0323	122067.28	1406.3994	3018.2438
0.034	119499.66	1278.0947	2995.659
0.0357	111792.99	1131.2293	2651.5357
0.0374	103725.7	1027.2354	2495.8763
0.0391	94372.342	959.6904	2294.1818
0.0408	83401.952	880.10893	2131.6472
0.0425	73961.055	813.04967	1986.3786
0.0442	65905.761	754.20524	1872.8387
0.0459	57364.288	691.57876	1623.9151
0.0476	49033.182	628.38198	1538.6116
0.0493	42768.398	575.47642	1442.0545
0.051	36640.648	515.81808	1241.1184
0.0527	30617.942	462.90737	1071.1645
0.0544	25893.464	418.89647	976.07804
0.0561	21835.711	373.62496	845.69138
0.0578	18324.167	339.61152	735.69285
0.0595	15009.736	301.12073	660.28441
0.0612	11810.857	261.07423	535.85087
0.0629	9558.5809	232.26843	455.71715
0.0646	7588.1987	202.94326	359.59664
0.0663	6110.2838	182.58641	302.99299
0.068	4766.4231	158.79612	228.08309
0.0697	3957.325	144.78788	207.02141
0.0714	3304.2877	132.79242	171.53077
0.0731	2814.1754	122.76354	136.58095
0.0748	2476.4504	114.19547	119.6266
0.0765	2392.1646	111.31505	112.98071
0.0782	2380.0786	111.51481	121.74272
0.0799	2469.034	110.83127	122.76786
0.0816	2818.8151	116.88797	133.98511
0.0833	2976.0884	116.27419	134.97231
0.085	3508.6385	123.58008	146.60646
0.0867	3782.6757	125.85344	152.08971
0.0884	4118.8439	130.094	155.98757
0.0901	4303.028	130.33225	157.43745
