3.385314936447164200e+02 2.642051977071045837e+11
3.404165722315231051e+02 3.146756395856119995e+11
3.431129685882040121e+02 4.486865942600380249e+11
3.459256149962777727e+02 1.688103174407919922e+12
3.487316273171802550e+02 2.889230829872468750e+12
3.539587834655897041e+02 5.474465652516035156e+12
3.608532751005134287e+02 7.288262073549208984e+12
3.667031333563393218e+02 1.172201206502425391e+13
3.720231446383725142e+02 1.895726145682036719e+13
3.759093289742102115e+02 2.709139214056720312e+13
3.794052576757410407e+02 3.564366563826439062e+13
3.809130058634689249e+02 4.111091927744989062e+13
