      2.0999998      1.8246895
      2.1500000      2.5070894
      2.1999997      3.1046609
      2.2500000      3.5976001
      2.2999996      4.4794348
      2.3500002      5.2368253
      2.4000001      6.0898919
      2.4500000      6.9278922
      2.4999995      7.7378635
      2.5500003      8.6210503
      2.5999993      9.4989790
      2.6500000      10.005458
      2.7000010      11.104897
      2.7500002      12.103600
      2.7999989      13.085776
      2.8499994      14.050773
      2.8999999      15.065658
      2.9499997      16.038447
      2.9999990      16.931383
      3.0500013      17.784605
      3.1000004      18.759664
      3.1500014      19.739676
      3.2000004      20.658656
      3.2499991      21.584388
      3.2999986      22.343425
      3.3499996      23.282476
      3.4000020      24.165464
      3.4500005      25.141918
      3.4999998      25.905664
      3.5500013      26.723006
      3.6000008      27.644789
      3.6499981      28.146747
      3.6999994      28.875800
      3.7499990      29.378303
      3.8000019      28.366538
      3.8499976      30.734579
      3.8999988      31.232874
      3.9499998      31.686884
      4.0000003      32.072068
