      3.5000013      17.588799
      3.6000024      19.297259
      3.7000011      20.751734
      3.7999979      20.555767
      3.9000006      24.016887
      4.0000018      25.694428
      4.0999990      26.997407
      4.2000029      28.197082
      4.2999986      29.085739
      4.3999972      29.573346
      4.4999987      30.093646
      4.6000031      30.563299
      4.7000036      30.980353
      4.7999964      31.355719
      4.8999978      31.780743
      5.0000013      32.317856
      5.1000001      32.584193
      5.1999947      32.786790
      5.3000015      33.221236
      5.3999944      33.102161
      5.5000038      33.316904
      5.5999963      33.546418
      5.6999966      33.580269
      5.7999949      33.464881
      5.8999992      33.026796
      6.0000051      31.522297
      6.0999931      32.480905
      6.2000049      32.096674
      6.3000016      31.618036
      6.4000046      31.167805
      6.4999973      30.326196
      6.5999909      29.845565
      6.6999928      29.010542
      6.7999994      28.384188
      6.8999997      28.055801
      7.0000091      27.372907
      7.0999921      26.500350
      7.2000051      25.736003
      7.3000067      25.004044
      7.4000046      24.390790
      7.4999903      23.629099
      7.5999902      22.362004
      7.7000095      22.152261
      7.7999872      21.515230
      7.8999945      20.590034
      8.0000058      19.929353
      8.0999982      19.253293
      8.2000117      18.449517
      8.3000057      17.702109
      8.4000028      16.883823
      8.4999975      16.185681
      8.5999946      15.122914
      8.7000003      14.640693
      8.7999940      14.024128
      8.8999883      13.328378
      9.0000057      12.651360
      9.1000008      11.895006
      9.2000003      11.348545
      9.3000014      10.662288
      9.4000048      10.014522
      9.5000117      9.3365997
      9.5999914      8.6679324
      9.6999914      8.0720233
      9.7999827      7.4734058
      9.8999798      6.7735336
      10.000005      6.0508404
      10.099995      5.4775698
      10.200020      4.6345068
      10.300018      3.9328816
      10.400019      3.2703868
      10.500011      2.4675286
